Text,Subject,Object,Relation,Confidence Score
CVE-2014-0827 Cross-site scripting ( XSS ) vulnerability in IBM InfoSphere Optim Workload Replay 1.1 allows remote attackers to inject arbitrary web script or HTML via a crafted URL ,Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.962033933225698
"CVE-2014-0829 Multiple buffer overflows in IBM Rational ClearCase 7.x before 7.1.2.13 Versionnumber,8.0.0.x before 8.0.0.10 Versionnumber,and 8.0.1.x before 8.0.1.3 allow remote authenticated users to obtain privileged access via unspecified vectors ",Multiple buffer overflows ,remote authenticated users ,hasAttacker,0.9932752313393909
CVE-2014-0831 Cross-site request forgery ( CSRF ) vulnerability in the OAC component in IBM Financial Transaction Manager ( FTM ) 2.0 before 2.0.0.3 allows remote attackers to hijack the authentication of arbitrary users for requests that modify configuration data ,Cross-site request forgery ( CSRF ) vulnerability ,remote attackers ,hasAttacker,0.9706604009664472
CVE-2014-0835 Cross-site request forgery ( CSRF ) vulnerability in IBM Security QRadar SIEM 7.2 MR1 and earlier allows remote attackers to hijack the authentication of administrators for requests that modify console Auto Update settings ,Cross-site request forgery ( CSRF ) vulnerability ,remote attackers ,hasAttacker,0.9789303430453389
CVE-2014-0843 Cross-site scripting ( XSS ) vulnerability in IBM Rational Focal Point 6.4.x and 6.5.x before 6.5.2.3 and 6.6.x before 6.6.1 allows remote authenticated users to inject arbitrary web script or HTML by uploading a file ,Cross-site scripting ( XSS ) vulnerability ,remote authenticated users ,hasAttacker,0.9960531429114032
"CVE-2014-0845 Open redirect vulnerability in IBM Rational Requirements Composer 3.x before 3.0.1.6 iFix2 and 4.x before 4.0.6, and Rational DOORS Next Generation 4.x before 4.0.6, allows remote authenticated users to redirect users to arbitrary web sites and conduct phishing attacks via a crafted URL ",Open redirect vulnerability ,remote authenticated users ,hasAttacker,0.9916910755840118
CVE-2014-0853 Multiple cross-site scripting ( XSS ) vulnerabilities in the (1) ForwardController and (2) AttributeEditor scripts in IBM Rational Focal Point 6.4.x and 6.5.x before 6.5.2.3 and 6.6.x before 6.6.1 allow remote authenticated users to inject arbitrary web script or HTML via unspecified vectors ,Multiple cross-site scripting ( XSS ) vulnerabilities ,remote authenticated users ,hasAttacker,0.9966430282499537
"CVE-2014-0861 Cross-site scripting ( XSS ) vulnerability in the server IBM Cognos Business Intelligence (BI) 8.4.1 Versionnumber,10.1 before IF6 Versionnumber,10.1.1 before IF5 Versionnumber,10.2 before IF7 Versionnumber,10.2.1 before IF4 Versionnumber,and 10.2.1.1 before IF4 allows remote attackers to inject arbitrary web script or HTML via an unspecified parameter that is not properly handled during use of the Back button ",Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.9975029340794609
"CVE-2014-0873 Multiple cross-site request forgery ( CSRF ) vulnerabilities in the ( 1 ) Data Stewardship ExploitTarget,( 2 ) Business Admin ExploitTarget,and ( 3 ) Product interfaces in IBM InfoSphere Master Data Management ( MDM ) Server 8.5 before 8.5.0.82 Versionnumber,9.0.1 before 9.0.1.38 Versionnumber,9.0.2 before 9.0.2.35 Versionnumber,10.0 before 10.0.0.0.26 Versionnumber,and 10.1 before 10.1.0.0.15 allow remote attackers to hijack the authentication of arbitrary users ",Multiple cross-site request forgery ( CSRF ) vulnerabilities ,remote attackers ,hasAttacker,0.9810849452916647
"CVE-2014-0879 Stack-based buffer overflow in the Taskmaster Capture ActiveX control in IBM Datacap Taskmaster Capture 8.0.1 Versionnumber,and 8.1 before FP2 allows remote attackers to execute arbitrary code via unspecified vectors ",Stack-based buffer overflow ,remote attackers ,hasAttacker,0.9946884362374693
CVE-2014-0885 Cross-site request forgery ( CSRF ) vulnerability in the Admin Web UI in IBM Lotus Protector for Mail Security 2.8.x before 2.8.1-22905 allows remote authenticated users to hijack the authentication of unspecified victims via unknown vectors ,Cross-site request forgery ( CSRF ) vulnerability ,remote authenticated users ,hasAttacker,0.982605428625403
"CVE-2014-0889 Multiple cross-site scripting ( XSS ) vulnerabilities in IBM Atlas Suite ( aka Atlas Policy Suite ) as used in Atlas eDiscovery Process Management through 6.0.3, Disposal and Governance Management for IT through 6.0.3, and Global Retention Policy and Schedule Management through 6.0.3, allow remote attackers to inject arbitrary web script or HTML via unspecified parameters ",Multiple cross-site scripting ( XSS ) vulnerabilities ,remote attackers ,hasAttacker,0.9930778026051283
CVE-2014-0893 Cross-site scripting ( XSS ) vulnerability in customreport.jsp in IBM Maximo Asset Management 7.5.x before 7.5.0.5 IFIX006 and SmartCloud Control Desk 7.x before 7.5.0.3 and 7.5.1.x before 7.5.1.2 allows remote authenticated users to inject arbitrary web script or HTML via unspecified parameters ,Cross-site scripting ( XSS ) vulnerability ,remote authenticated users ,hasAttacker,0.9985826580697502
CVE-2014-0895 Buffer overflow in the vsflex8l ActiveX control in IBM SPSS SamplePower 3.0.1 before FP1 3.0.1-IM-S3SAMPC-WIN32-FP001-IF02 allows remote attackers to execute arbitrary code via a crafted ComboList property value ,Buffer overflow ,remote attackers ,hasAttacker,0.9920545617135731
CVE-2014-0901 Cross-site scripting ( XSS ) vulnerability in the Social Rendering implementation in the IBM Connections integration in IBM WebSphere Portal 8.0.0.x before 8.0.0.1 CF11 allows remote authenticated users to inject arbitrary web script or HTML via unspecified vectors ,Cross-site scripting ( XSS ) vulnerability ,remote authenticated users ,hasAttacker,0.9809814482771696
"CVE-2014-0913 Cross-site scripting ( XSS ) vulnerability in IBM iNotes and Domino 8.5.3 FP6 before IF2 and 9.0.1 before FP1 allows remote attackers to inject arbitrary web script or HTML via an e-mail message Means,aka SPR BFEY9GXHZE ",Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.995353318373439
"CVE-2014-0915 Multiple cross-site scripting ( XSS ) vulnerabilities in IBM Maximo Asset Management 6.2 through 6.2.8 Versionnumber,6.x and 7.1 through 7.1.1.2 and 7.5 through 7.5.0.6; Maximo Asset Management 7.5 through 7.5.0.3 and 7.5.1 through 7.5.1.2 for SmartCloud Control Desk; and Maximo Asset Management 6.2 through 6.2.8 Versionnumber,7.1 through 7.1.1.2 Versionnumber,and 7.2 for Tivoli Asset Management for IT and certain other products allow remote authenticated users to inject arbitrary web script or HTML via ( 1 ) the KPI display name field or ( 2 ) a portlet field ",Multiple cross-site scripting ( XSS ) vulnerabilities ,remote authenticated users ,hasAttacker,0.9977308610570844
"CVE-2014-0917 Cross-site scripting ( XSS ) vulnerability in IBM Eclipse Help System ( IEHS ) in IBM WebSphere Portal 6.1.0 through 6.1.0.6 CF27 Versionnumber,6.1.5 through 6.1.5.3 CF27 Versionnumber,7.0 through 7.0.0.2 CF27 Versionnumber,and 8.0 before 8.0.0.1 CF06 allows remote attackers to inject arbitrary web script or HTML via a crafted URL ",Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.9880388250697039
CVE-2014-0925 Open redirect vulnerability in IBM Sterling Control Center 5.4.0 before 5.4.0.1 iFix 3 and 5.4.1 before 5.4.1.0 iFix 2 allows remote authenticated users to redirect users to arbitrary web sites and conduct phishing attacks via a crafted URL ,Open redirect vulnerability ,remote authenticated users ,hasAttacker,0.9906914977899416
CVE-2014-0929 Cross-site request forgery ( CSRF ) vulnerability in the Profiles component in IBM Connections through 3.0.1.1 CR3 allows remote authenticated users to hijack the authentication of arbitrary users for requests that trigger follow actions ,Cross-site request forgery ( CSRF ) vulnerability ,remote authenticated users ,hasAttacker,0.9787990887787928
CVE-2014-0933 Cross-site request forgery ( CSRF ) vulnerability in IBM InfoSphere Information Server Metadata Workbench 8.1 through 9.1 allows remote attackers to hijack the authentication of arbitrary users ,Cross-site request forgery ( CSRF ) vulnerability ,remote attackers ,hasAttacker,0.9859198036876196
CVE-2014-0935 Unspecified vulnerability in IBM Smart Analytics System 7700 before FP 2.1.3.0 and 7710 before FP 2.1.3.0 allows local users to gain privileges via vectors related to events ,Unspecified vulnerability ,local users ,hasAttacker,0.9982164065246367
"CVE-2014-0945 Cross-site scripting ( XSS ) vulnerability in the RES Console in Rule Execution Server in IBM Operational Decision Manager 7.5 before FP3 IF37 Versionnumber,8.0 before MP1 FP2 Versionnumber,and 8.5 before MP1 IF26 allows remote authenticated users to inject arbitrary web script or HTML via a crafted URL ",Cross-site scripting ( XSS ) vulnerability ,remote authenticated users ,hasAttacker,0.995003154062665
CVE-2014-0947 Unspecified vulnerability in the server in IBM Rational Software Architect Design Manage 4.0.6 allows remote authenticated users to execute arbitrary code via a crafted update site ,Unspecified vulnerability ,remote authenticated users ,hasAttacker,0.9888241019982832
CVE-2014-0951 Cross-site scripting ( XSS ) vulnerability in FilterForm.jsp in IBM WebSphere Portal 7.0 before 7.0.0.2 CF28 and 8.0 before 8.0.0.1 CF12 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors ,Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.9932340394753175
"CVE-2014-0953 Cross-site scripting ( XSS ) vulnerability in IBM WebSphere Portal 6.1.0.0 through 6.1.0.6 CF27 Versionnumber,6.1.5.0 through 6.1.5.3 CF27 Versionnumber,7.0.0 through 7.0.0.2 CF28 Versionnumber,and 8.0.0 before 8.0.0.1 CF12 allows remote attackers to inject arbitrary web script or HTML via a crafted URL ",Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.9953362737096452
"CVE-2014-0955 Cross-site scripting ( XSS ) vulnerability in IBM WebSphere Portal 8.0 before 8.0.0.1 CF12 when Social Rendering in Connections integration is enabled, allows remote authenticated users to inject arbitrary web script or HTML unspecified vectors ",Cross-site scripting ( XSS ) vulnerability ,remote authenticated users ,hasAttacker,0.9863767863816546
"CVE-2014-0957 Cross-site scripting ( XSS ) vulnerability in IBM Business Process Manager 7.5 through 8.5.5, and WebSphere Lombardi Edition 7.2, allows remote attackers to inject arbitrary web script or HTML via a crafted URL that triggers a service failure ",Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.9858175791289916
CVE-2014-0961 Cross-site request forgery ( CSRF ) vulnerability in IBM Tivoli Identity Manager (ITIM) 5.0 before 5.0.0.15 and 5.1 before 5.1.0.15 and IBM Security Identity Manager (ISIM) 6.0 before 6.0.0.2 allows remote authenticated users to hijack the authentication of arbitrary users for requests that insert XSS sequences ,Cross-site request forgery ( CSRF ) vulnerability ,remote authenticated users ,hasAttacker,0.9980888657349788
CVE-2014-0967 Cross-site scripting ( XSS ) vulnerability in the GDS component in IBM InfoSphere Master Data Management - Collaborative Edition 10.x and 11.x before 11.0 FP4 and InfoSphere Master Data Management Server for Product Information Management 9.0 and 9.1 allows remote authenticated users to inject arbitrary web script or HTML via a crafted URL ,Cross-site scripting ( XSS ) vulnerability ,remote authenticated users ,hasAttacker,0.9993071406640813
CVE-2014-0969 Cross-site request forgery ( CSRF ) vulnerability in the GDS component in IBM InfoSphere Master Data Management - Collaborative Edition 10.x and 11.x before 11.0-FP5 and InfoSphere Master Data Management Server for Product Information Management 9.x through 11.x before 11.3-IF2 allows remote authenticated users to hijack the authentication of arbitrary users ,Cross-site request forgery ( CSRF ) vulnerability ,remote authenticated users ,hasAttacker,0.9992971602146069
"CVE-2014-0983 Multiple array index errors in programs that are automatically generated by VBox/HostServices/SharedOpenGL/crserverlib/server dispatch.py in Oracle VirtualBox 4.2.x through 4.2.20 and 4.3.x before 4.3.8 when using 3D Acceleration, allow local guest OS users to execute arbitrary code on the Chromium server via certain CR MESSAGE OPCODES messages with a crafted index which are not properly handled by the (1) CR VERTEXATTRIB4NUBARB to the crServerDispatchVertexAttrib4NubARB function, (2) CR VERTEXATTRIB1DARB to the crServerDispatchVertexAttrib1dARB function, (3) CR VERTEXATTRIB1FARB to the crServerDispatchVertexAttrib1fARB function, (4) CR VERTEXATTRIB1SARB to the crServerDispatchVertexAttrib1sARB function, (5) CR VERTEXATTRIB2DARB to the crServerDispatchVertexAttrib2dARB function, (6) CR VERTEXATTRIB2FARB to the crServerDispatchVertexAttrib2fARB function, (7) CR VERTEXATTRIB2SARB to the crServerDispatchVertexAttrib2sARB function, (8) CR VERTEXATTRIB3DARB to the crServerDispatchVertexAttrib3dARB function, (9) CR VERTEXATTRIB3FARB to the crServerDispatchVertexAttrib3fARB function, (10) CR VERTEXATTRIB3SARB to the crServerDispatchVertexAttrib3sARB function, (11) CR VERTEXATTRIB4DARB to the crServerDispatchVertexAttrib4dARB function, (12) CR VERTEXATTRIB4FARB to the crServerDispatchVertexAttrib4fARB function, and (13) CR VERTEXATTRIB4SARB to the crServerDispatchVertexAttrib4sARB function. ",Multiple array index errors in programs ,local guest OS users ,hasAttacker,0.9955909317575024
CVE-2014-0985 Stack-based buffer overflow in Advantech WebAccess (formerly BroadWin WebAccess) 7.2 allows remote attackers to execute arbitrary code via the NodeName parameter ,Stack-based buffer overflow ,remote attackers ,hasAttacker,0.9713861021834884
CVE-2014-0987 Stack-based buffer overflow in Advantech WebAccess (formerly BroadWin WebAccess) 7.2 allows remote attackers to execute arbitrary code via the NodeName2 parameter ,Stack-based buffer overflow ,remote attackers ,hasAttacker,0.9714640581227554
CVE-2014-0989 Stack-based buffer overflow in Advantech WebAccess (formerly BroadWin WebAccess) 7.2 allows remote attackers to execute arbitrary code via the AccessCode2 parameter ,Stack-based buffer overflow ,remote attackers ,hasAttacker,0.9714534756864582
CVE-2014-0991 Stack-based buffer overflow in Advantech WebAccess (formerly BroadWin WebAccess) 7.2 allows remote attackers to execute arbitrary code via the projectname parameter ,Stack-based buffer overflow ,remote attackers ,hasAttacker,0.971429435948293
CVE-2014-0993 Buffer overflow in the Vcl.Graphics.TPicture.Bitmap implementation in the Visual Component Library (VCL) in Embarcadero Delphi XE6 20.0.15596.9843 and C++ Builder XE6 20.0.15596.9843 allows remote attackers to execute arbitrary code via a crafted BMP file ,Buffer overflow ,remote attackers ,hasAttacker,0.9916269055458216
CVE-2014-100002 Directory traversal vulnerability in ManageEngine SupportCenter Plus 7.9 before 7917 allows remote attackers to read arbitrary files via a ..% 2f ( dot dot encoded slash ) in the attach parameter to WorkOrder.do in the file attachment for a new ticket ,Directory traversal vulnerability ,remote attackers ,hasAttacker,0.9836007201954529
CVE-2014-100004 Cross-site scripting ( XSS ) vulnerability in Sitecore CMS before 7.0 Update-4 (rev. 140120) allows remote attackers to inject arbitrary web script or HTML via the xmlcontrol parameter to the default URI NOTE: some of these details are obtained from third party information. ,Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.9746053898533004
CVE-2014-100006 Multiple cross-site scripting ( XSS ) vulnerabilities in modules v3/googlemap Means/wt v3 street in webtrees before 1.5.2 allow remote attackers to inject arbitrary web script or HTML via the (1) map (2)streetview or (3)reset parameter ,Multiple cross-site scripting ( XSS ) vulnerabilities ,remote attackers ,hasAttacker,0.9731108343209016
CVE-2014-100008 Cross-site scripting ( XSS ) vulnerability in includes/delete img.php in the Joomlaskin JS Multi Hotel (aka JS MultiHotel and Js-Multi-Hotel) plugin 2.2.1 and earlier for WordPress allows remote attackers to inject arbitrary web script or HTML via the path parameter ,Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.9848059364535667
CVE-2 Multiple cross-site request forgery ( CSRF ) vulnerabilities in PHPJabbers Appointment Scheduler 2 allow remote attackers to hijack the authentication of administrators for requests that (1) conduct cross-site scripting (XSS) attacks via the i18n [ 1 ] [ name ] parameter in a pjActionCreate action to the pjAdminServices controller or (2 add an administrator via a pjActionCreate action to the pjAdminUsers controller. ,Multiple cross-site request forgery ( CSRF ) vulnerabilities ,remote attackers ,hasAttacker,0.9549917182733977
CVE-2014-100011 SQL injection vulnerability in /send-to in Sendy 1.1.9.1 allows remote attackers to execute arbitrary SQL commands via the c parameter ,SQL injection vulnerability ,remote attackers ,hasAttacker,0.9762681881487891
CVE-2014-100013 Multiple cross-site scripting ( XSS ) vulnerabilities in clientResponse 4.1 allow remote attackers to inject arbitrary web script or HTML via the (1) Subject or (2)Message field ,Multiple cross-site scripting ( XSS ) vulnerabilities ,remote attackers ,hasAttacker,0.9503787395075467
CVE-2014 Directory traversal vulnerability in pdmwService.exe in SolidWorks Workgroup PDM 2014 allows remote attackers to write to arbitrary files via a .. (dot dot) in the filename in a file upload. ,Directory traversal vulnerability ,remote attackers ,hasAttacker,0.985270067257745
CVE-2014-100017 Cross-site scripting ( XSS ) vulnerability in canned opr.php in PhpOnlineChat 3 allows remote attackers to inject arbitrary web script or HTML via the message field ,Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.9564700576100083
CVE-2014-100019 SQL injection vulnerability in the LTree converter in Pomm before 1.1.5 allows remote attackers to execute arbitrary SQL commands via unspecified vectors ,SQL injection vulnerability ,remote attackers ,hasAttacker,0.9848761605692666
CVE-2014-100020 SQL injection vulnerability in ChangeEmail.php in iTechClassifieds 3.03.057 allows remote attackers to execute arbitrary SQL commands via the PreviewNum parameter NOTE: the CatID parameter is already covered by CVE-2008-0685. ,SQL injection vulnerability ,remote attackers ,hasAttacker,0.976554781872509
CVE-2014-100024 Cross-site scripting ( XSS ) vulnerability in Seo Panel before 3.4.0 allows remote attackers to inject arbitrary web script or HTML unspecified vectors ,Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.9735563897358207
CVE-2014-100026 Cross-site scripting ( XSS ) vulnerability in readme.php in the April 's Super Functions Pack plugin before 1.4.8 WordPress allows remote attackers to inject arbitrary web script or HTML via thepage parameter NOTE: some of these details are obtained from third party information. ,Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.9772167661803274
CVE-2014-100028 Cross-site scripting ( XSS ) vulnerability in /signup in WEBCrafted allows remote attackers to inject arbitrary web script or HTML via the username ,Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.956552671571644
CVE-2014 Multiple cross-site scripting ( XSS ) vulnerabilities in Maian Uploader 4 allow remote attackers to inject arbitrary web script or HTML via the width parameter to (1) uploader/admin/js/load or (2) uploader/js/load ,Multiple cross-site scripting ( XSS ) vulnerabilities ,remote attackers ,hasAttacker,0.9496592402706094
CVE-2014-100031 Multiple SQL injection vulnerabilities in Ganesha Digital Library ( GDL ) 4.2 allow remote attackers to execute arbitrary SQL commands via the id parameter in (1) download.php or (2) main.php. ,Multiple SQL injection vulnerabilities ,remote attackers ,hasAttacker,0.9705799638977435
CVE-2014-100033 Directory traversal vulnerability in LicensePal ArcticDesk before 1.2.5 allows remote attackers to read arbitrary files via unspecified vectors ,Directory traversal vulnerability ,remote attackers ,hasAttacker,0.9832187006259859
CVE-2014-100035 SQL injection vulnerability in the ticket grid in the admin interface in LicensePal ArcticDesk before 1.2.5 allows remote attackers to execute arbitrary SQL commands via unspecified vectors ,SQL injection vulnerability ,remote attackers ,hasAttacker,0.9890932104350644
CVE-2014-100037 Cross-site scripting ( XSS ) vulnerability in Storytlr 1.3.dev and earlier allows remote attackers to inject arbitrary web script or HTML via the PATH INFO to archives ,Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.9728421964739712
CVE-2014 Multiple cross-site request forgery ( CSRF ) vulnerabilities in Maian Uploader 4 allow remote attackers to hijack the authentication of unspecified users for requests that conduct cross-site scripting ( XSS ) attacks via the width parameter to (1) uploader/admin/js/load or (2) uploader/js/load ,Multiple cross-site request forgery ( CSRF ) vulnerabilities ,remote attackers ,hasAttacker,0.9578448269484074
"CVE-201 Versionnumber4-1 Multiple cross-site request forgery ( CSRF ) vulnerabilities in Stark CRM 1 allow remote attackers to hijack the authentication of administrators for requests that add (1 an administrator via a crafted request to the admin page (2) an agent via a crafted request to the agent page, (3) a sub-agent via a crafted request to the sub page, (4) a partner via a crafted request to the partner page, or (5) a client via a crafted request to the client page. ",Multiple cross-site request forgery ( CSRF ) vulnerabilities ,remote attackers ,hasAttacker,0.9572273510619438
CVE-2 Directory traversal vulnerability in PHPJabbers Appointment Scheduler 2 allows remote attackers to read arbitrary files via a .. (dot dot) in the id parameter in a pjActionDownload action to the pjBackup controller. ,Directory traversal vulnerability ,remote attackers ,hasAttacker,0.9698441976223793
CVE-2014-10012 Cross-site scripting ( XSS ) vulnerability in the Another WordPress Classifieds Plugin plugin for WordPress allows remote attackers to inject arbitrary web script or HTML via the query string to the default URI ,Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.9629320199878939
CVE-2 Multiple cross-site request forgery ( CSRF ) vulnerabilities in PHPJabbers Event Booking Calendar 2 allow remote attackers to hijack the authentication of administrators for requests that (1) change the username and password of the administrator via an update action to the AdminOptions controller or conduct cross-site scripting (XSS) attacks via the (2 event parameter in a create action to the AdminEvents controller or (3) category parameter in a create action to the AdminCategories controller. ,Multiple cross-site request forgery ( CSRF ) vulnerabilities ,remote attackers ,hasAttacker,0.9550023850071199
"CVE-2014-10016 Multiple cross-site scripting ( XSS ) vulnerabilities in the Welcart e-Commerce plugin 1.3.12 for WordPress allow remote attackers to inject arbitrary web script or HTML via (1) unspecified vectors related to purchase limit the (2) name, (3) intl, (4) nocod, or (5) time parameter in an add delivery action to wp-admin/admin-ajax.php. ",Multiple cross-site scripting ( XSS ) vulnerabilities ,remote attackers ,hasAttacker,0.9590837234162789
CVE-2014-10018 Cross-site scripting ( XSS ) vulnerability in webconfig/wlan/country.html/country in the Teracom T2-B-Gawv1.4U10Y-BI modem allows remote attackers to inject arbitrary web script or HTML via the essid parameter ,Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.9561021057977676
CVE-2014-10020 SQL injection vulnerability in login.php in Simple e-document 1.31 allows remote attackers to execute arbitrary SQL commands via the username parameter ,SQL injection vulnerability ,remote attackers ,hasAttacker,0.9769232698317489
CVE-2014-10028 Cross-site scripting ( XSS ) vulnerability in D-Link DAP-1360 router with firmware 2.5.4 and later allows remote attackers to inject arbitrary web script or HTML via the res buf parameter to index.cgi when res config is set to 41. ,Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.975983341316031
CVE-2014-10030 Open redirect vulnerability in forums/login.php in FluxBB before 1.4.13 and 1.5.x before 1.5.7 allows remote attackers to redirect users to arbitrary web sites and conduct phishing attacks via a URL in the redirect url parameter ,Open redirect vulnerability ,remote attackers ,hasAttacker,0.9936429266516584
CVE-201 Versionnumber4-1 SQL injection vulnerability in news popup.php in Taboada MacroNews 1 allows remote authenticated users to execute arbitrary SQL commands via the id parameter ,SQL injection vulnerability ,remote authenticated users ,hasAttacker,0.9702497425235285
CVE-2014-10034 Multiple SQL injection vulnerabilities in the admin area in couponPHP before 1.2.0 allow remote administrators to execute arbitrary SQL commands via the (1) iDisplayLength or (2) iDisplayStart parameter to (a) comments or (b) stores in admin/ajax/. ,Multiple SQL injection vulnerabilities ,remote administrators ,hasAttacker,0.9923941747211692
CVE-2014-10036 Cross-site scripting ( XSS ) vulnerability in JetBrains TeamCity before 8.1 allows remote attackers to inject arbitrary web script or HTML via the cameFromUrl parameter to feed/generateFeedUrl.html. ,Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.9759671153383588
CVE-2014-1204 SQL injection vulnerability in Tableau Server 8.0.x before 8.0.7 and 8.1.x before 8.1.2 allows remote authenticated users to execute arbitrary SQL commands via unspecified vectors NOTE: this can be exploited by unauthenticated remote attackers if the guest user is enabled ,SQL injection vulnerability ,remote authenticated users ,hasAttacker,0.9846129912043446
CVE-2014-1206 SQL injection vulnerability in the password reset page in Open Web Analytics ( OWA ) before 1.5.5 allows remote attackers to execute arbitrary SQL commands via the owa email address parameter in a base.passwordResetRequest action to index.php . ,SQL injection vulnerability ,remote attackers ,hasAttacker,0.9798648833510026
CVE-2014-1224 Incomplete blacklist vulnerability in the user registration feature in rexx Recruitment R6.1 and R7 without `` fixes from 2014-01-15 '' allows remote attackers to conduct cross-site scripting (XSS) attacks via the oninput event handler in the fname parameter to the default URI in /reg. ,Incomplete blacklist vulnerability ,remote attackers ,hasAttacker,0.9821123868777981
CVE-2014-1232 Cross-site scripting ( XSS ) vulnerability in the Foliopress WYSIWYG plugin before 2.6.8.5 for WordPress allows remote attackers to inject arbitrary web script or HTML via unspecified vectors . ,Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.9762262757333485
CVE-2014-1237 Cross-site scripting ( XSS ) vulnerability in synetics i-doit pro before 1.2.4 allows remote attackers to inject arbitrary web script or HTML via the call parameter ,Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.9739785800171709
CVE-2014-1245 Integer signedness error in Apple QuickTime before 7.7.5 allows remote attackers to execute arbitrary code or cause a denial of service (application crash) via a crafted stsz atom in a movie file ,Integer signedness error ,remote attackers ,hasAttacker,0.969622588695491
CVE-2014-1253 AppleMNT.sys in Apple Boot Camp 5 before 5.1 allows local users to cause a denial of service ( kernel memory corruption ) or possibly have unspecified other impact via a malformed header in a Portable Executable ( PE ) file . ,AppleMNT.sys ,local users ,hasAttacker,0.9723701058342278
CVE-2014-1261 Integer signedness error in CoreText in Apple OS X Productbefore 10.9.2 allows remote attackers to execute arbitrary code or cause a denial of service ( application crash ) via a crafted Unicode font. ,Integer signedness error ,remote attackers ,hasAttacker,0.97682023688519
CVE-2014-1265 The systemsetup program in the Date and Time subsystem in Apple OS X before 10.9.2 allows local users to bypass intended access restrictions by changing the current time on the system clock. ,systemsetup program ,local users ,hasAttacker,0.9901546320615693
CVE-2014-1275 Buffer overflow in ImageIO in Apple iOS before 7.1 andApple TV before 6.1 allows remote attackers to execute arbitrary code or cause a denial of service ( application crash ) via crafted JPEG2000 data in a PDF document ,Buffer overflow ,remote attackers ,hasAttacker,0.9952152162287705
"CVE-2014-1303 Heap-based buffer overflow in Apple Safari 7.0.2 allows remote attackers to execute arbitrary code and bypass a sandbox protection mechanism via unspecified vectors, as demonstrated by Liang Chen during a Pwn2Own competition at CanSecWest 2014. ",Heap-based buffer overflow ,remote attackers ,hasAttacker,0.9806631231986971
CVE-2014-1315 Format string vulnerability in CoreServicesUIAgent in Apple OS X 10.9.x through 10.9.2 allows remote attackers to execute arbitrary code or cause a denial of service ( application crash ) via format string specifiers in a URL. ,Format string vulnerability ,remote attackers ,hasAttacker,0.9883954839632014
CVE-2014-1319 Buffer overflow in ImageIO in Apple OS X 10.9.x through 10.9.2 remote attackers to execute arbitrary code or cause a denial of service ( application crash ) via a crafted JPEG image. ,Buffer overflow ,remote attackers ,hasAttacker,0.9933216977848179
CVE-2014-1349 Use-after-free vulnerability in Safari in Apple iOS before 7.1.2 allows remote attackers to execute arbitrary code or cause a denial of service ( application crash ) via an invalid URL. ,Use-after-free vulnerability ,remote attackers ,hasAttacker,0.9972701839905159
"CVE-2014-1401 Multiple SQL injection vulnerabilities in AuraCMS 2.3 and earlier allow remote authenticated users to execute arbitrary SQL commands via the ( 1 ) search parameter to mod/content/content.php or ( 2 ) CLIENT IP Means,( 3 ) X FORWARDED FOR Means,( 4 ) X FORWARDED Means,( 5 ) FORWARDED FOR Means,or ( 6 ) FORWARDED HTTP header to index.php . ",Multiple SQL injection vulnerabilities ,remote authenticated users ,hasAttacker,0.9729777962908771
CVE-2014-1403 Cross-site scripting ( XSS ) vulnerability in name.html in easyXDM before 2.4.19 allows remote attackers to inject arbitrary web script or HTML via the location.hash value . ,Cross-site scripting ( XSS ) vulnerability ,remote attackers ,hasAttacker,0.9748190993227785
CVE-2014-1405 Multiple open redirect vulnerabilities on the Conceptronic C54APM access point with runtime code 1.26 allow remote attackers to redirect users to arbitrary web sites and conduct phishing attacks via ( 1 ) the submit-url parameter in a Refresh action to goform/formWlSiteSurvey or ( 2 ) the wlan-url parameter to goform/formWlanSetup . ,Multiple open redirect vulnerabilities ,remote attackers ,hasAttacker,0.9885143021866948
