Text,Subject,Object,Relation,Confidence Score
"CVE-2016-0262 Cross-site scripting ( XSS ) vulnerability in IBM Maximo Asset Management 7.1.1 through 7.1.1.3 Versionnumber,7.5.0 before 7.5.0.9 IFIX004 Versionnumber,and 7.6.0 before 7.6.0.3 IFIX001 allows remote authenticated users to inject arbitrary web script or HTML via a crafted URL . ",Cross-site scripting ( XSS ) ,inject arbitrary web script or HTML via a crafted URL . ,hasMeans,0.9938331723883304
"CVE-2016-0285 Cross-site scripting ( XSS ) vulnerability in IBM Rational Collaborative Lifecycle Management 3.0.1.6 before iFix8 Versionnumber,4.0 before 4.0.7 iFix11 Versionnumber,5.0 before 5.0.2 iFix18 Versionnumber,and 6.0 before 6.0.2 iFix5 Rational Quality Manager 3.0.1.6 before iFix8 Versionnumber,4.0 before 4.0.7 iFix11 Versionnumber,5.0 before 5.0.2 iFix18 Versionnumber,and 6.0 before 6.0.2 iFix5 Rational Team Concert 3.0.1.6 before iFix8 Versionnumber,4.0 before 4.0.7 iFix11 Versionnumber,5.0 before 5.0.2 iFix18 Versionnumber,and 6.0 before 6.0.2 iFix5 Rational DOORS Next Generation4.0 before 4.0.7 iFix11 Versionnumber,5.0 before 5.0.2 iFix18 Versionnumber,and 6.0 before 6.0.2 iFix5 Rational Engineering Lifecycle Manager 4.x before 4.0.7 iFix11,5.0 before 5.0.2 iFix18 Versionnumber,and 6.0 before 6.0.2 iFix5 Rational Rhapsody Design Manager4.0 before 4.0.7 iFix11 Versionnumber,5.0 before 5.0.2 iFix18 Versionnumber,and 6.0 before 6.0.2 iFix5 and Rational Software Architect Design Manager4.0 before 4.0.7 iFix11 Versionnumber,5.0 before 5.0.2 iFix18 Versionnumber,and 6.0 before 6.0.2 iFix5 allows remote authenticated users to inject arbitrary web script or HTML via a crafted field . ",Cross-site scripting ( XSS ) ,a crafted field . ,hasMeans,0.9767246527701624
"CVE-2016-0322 Cross-site scripting ( XSS ) vulnerability in IBM Connections 4.0 through CR4 Versionnumber,4.5 through CR5 Versionnumber,5.0 through CR4 Versionnumber,and 5.5 before CR1 allows remote authenticated users to inject arbitrary web script or HTML by uploading an HTML document . ",Cross-site scripting ( XSS ) vulnerability ,uploading an HTML document . ,hasMeans,0.9957004599585618
"CVE-2016-0364 IBM UrbanCode Deploy 6.0.x before 6.0.1.13 Versionnumber,6.1.x before 6.1.3.3 Versionnumber,and 6.2.x before 6.2.1.1 does not properly implement a logging-obfuscation feature for secure properties which allows remote authenticated users to obtain sensitive information via vectors involving special characters . ",via vectors involving special characters . ,obtain sensitive information ,hasMeans,0.9970777218498982
"CVE-2016-0386 Cross-site request forgery ( CSRF ) vulnerability in IBM TRIRIGA Application Platform 3.3 before 3.3.2.6 Versionnumber,3.4 before 3.4.2.4 Versionnumber,and 3.5 before 3.5.0.2 allows remote authenticated users to hijack the authentication of administrators for requests that delete employees . ",Cross-site request forgery ( CSRF ) ,requests that delete employees . ,hasMeans,0.9938172937967024
CVE-2016-0407 Unspecified vulnerability in the PeopleSoft Enterprise HCM component in Oracle PeopleSoft Products 9.1 and 9.2 allows remote authenticated users to affect confidentiality via vectors related to Fusion HR Talent Integration . ,Unspecified vulnerability ,vectors related to Fusion HR Talent Integration . ,hasMeans,0.9948332469622427
CVE-2016-0408 Unspecified vulnerability in the PeopleSoft Enterprise PeopleTools component in Oracle PeopleSoft Products 8.53 through 8.55 allows remote authenticated users to affect confidentiality and integrity via vectors related to the Activity Guide sub-component . ,Unspecified vulnerability ,vectors related to the Activity Guide sub-component . ,hasMeans,0.9945665659719881
CVE-2016-0409 Unspecified vulnerability in the PeopleSoft Enterprise HCM Global Payroll Switzerland component in Oracle PeopleSoft Products 9.1 and 9.2 allows remote authenticated users to affect confidentiality via vectors related to Security . ,Unspecified vulnerability ,vectors related to Security . ,hasMeans,0.9947346790755062
"CVE-2016-0411 Unspecified vulnerability in the Enterprise Manager Base Platform component in Oracle Enterprise Manager Grid Control 11.1.0.1 and 11.2.0.4 allows local users to affect confidentiality Weakness,integrity Weakness,and availability via vectors related to Agent Next Gen . ",Unspecified vulnerability ,vectors related to Agent Next Gen . ,hasMeans,0.990724786025309
CVE-2016-0413 Unspecified vulnerability in the Oracle Identity Federation component in Oracle Fusion Middleware 11.1.1.7 allows remote authenticated users to affect integrity via vectors related to Federation protocol support . ,Unspecified vulnerability ,vectors related to Federation protocol support . ,hasMeans,0.9936549857914114
"CVE-2016-0414 Unspecified vulnerability in Oracle Sun Solaris 11 allows local users to affect confidentiality Weakness,integrity Weakness,and availability via unknown vectors related to Solaris Kernel Zones, a different vulnerability than CVE-2016-0418. ",Unspecified vulnerability ,unknown vectors ,hasMeans,0.9908203800717912
"CVE-2016-0418 Unspecified vulnerability in Oracle Sun Solaris 11 allows local users to affect confidentiality Weakness,integrity Weakness,and availability via unknown vectors related to Solaris Kernel Zones, a different vulnerability than CVE-2016-0414. ",Unspecified vulnerability ,unknown vectors ,hasMeans,0.9908209464737621
"CVE-2016-0419 Unspecified vulnerability in Oracle Sun Solaris 11 allows local users to affect availability via unknown vectors related to Solaris Kernel Zones, a different vulnerability than CVE-2016-0431. ",Unspecified vulnerability ,unknown vectors ,hasMeans,0.9904870652541686
CVE-2016-0420 Unspecified vulnerability in the JD Edwards EnterpriseOne Tools component in Oracle JD Edwards Products 9.1 and 9.2 allows remote attackers to affect availability via unknown vectors related to Monitoring and Diagnostics . ,Unspecified vulnerability ,unknown vectors related to Monitoring and Diagnostics . ,hasMeans,0.9946803906531689
CVE-2016-0421 Unspecified vulnerability in the JD Edwards EnterpriseOne Tools component in Oracle JD Edwards Products 9.1 and 9.2 allows remote attackers to affect availability via vectors related to Monitoring and Diagnostics SEC . ,Unspecified vulnerability ,vectors related to Monitoring and Diagnostics SEC . ,hasMeans,0.9947020957023298
"CVE-2016-0432 Unspecified vulnerability in the Oracle Outside In Technology component in Oracle Fusion Middleware 8.5.0 Versionnumber,8.5.1 Versionnumber,and 8.5.2 allows local users to affect availability via unknown vectors related to Outside In Filters, a different vulnerability than CVE-2015-4808, CVE-2015-6013, CVE-2015-6014, and CVE-2015-6015. ",Unspecified vulnerability ,affect availability via unknown vectors ,hasMeans,0.9876632501060587
"CVE-2016-0435 Unspecified vulnerability in the Oracle Retail Point-of-Service component in Oracle Retail Applications 13.4 Versionnumber,14.0 Versionnumber,and 14.1 allows local users to affect confidentiality and integrity via vectors related to Mobile POS. ",Unspecified vulnerability ,affect confidentiality and integrity via vectors ,hasMeans,0.9888383828971138
"CVE-2016-0436 Unspecified vulnerability in the Oracle Retail Point-of-Service component in Oracle Retail Applications 13.4 Versionnumber,14.0 Versionnumber,and 14.1 allows local users to affect confidentiality via vectors related to Mobile POS, a different vulnerability than CVE-2016-0434, CVE-2016-0437, and CVE-2016-0438. ",Unspecified vulnerability ,affect confidentiality via vectors ,hasMeans,0.9868175243843281
"CVE-2016-0439 Unspecified vulnerability in the Web Cache component in Oracle Fusion Middleware 11.1.1.7.0 and 11.1.1.9.0 allows remote attackers to affect confidentiality via vectors related to SSL support, a different vulnerability than CVE-2016-0430. ",Unspecified ,affect confidentiality via vectors ,hasMeans,0.9943166770546585
CVE-2016-0440 Unspecified vulnerability in Oracle Sun Solaris 11 allows remote attackers to affect availability via vectors related to NFSv4. ,Unspecified ,affect availability via vectors ,hasMeans,0.9939418018223348
CVE-2016-10000 Ipswitch WhatsUp Gold 16.4.1 WrFreeFormText.asp sUniqueID Parameter Blind SQL Injection ,SQL Injection ,Parameter Blind ,hasMeans,0.9855709168807372
CVE-2016-10029 The virtio gpu set scanout function in QEMU (aka Quick Emulator) built with Virtio GPU Device emulator support allows local guest OS users to cause a denial of service ( out-of-bounds read and process crash ) via a scanout id in a VIRTIO GPU CMD SET SCANOUT command larger than num scanouts . ,cause a denial of service ( out-of-bounds read and process crash ) ,a scanout id in a VIRTIO GPU CMD SET SCANOUT command larger than num scanouts . ,hasMeans,0.9988990953631534
"CVE-2016-10033 The mailSend function in the isMail transport in PHPMailer before 5.2.18 might allow remote attackers to pass extra parameters to the mail command and consequently execute arbitrary code via a \"" (backslash double quote) in a crafted Sender property . ",execute arbitrary code ,a crafted Sender property . ,hasMeans,0.9994353417828324
"CVE-2016-10037 Directory traversal in /connectors/index.php in MODX Revolution before 2.5.2-pl allows remote attackers to perform local file inclusion/traversal/manipulation via a crafted id ( aka dir ) parameter Means,related to browser/directory/getlist . ",perform local file inclusion/traversal/manipulation ,"a crafted id ( aka dir ) parameter Means,related to browser/directory/getlist . ",hasMeans,0.9952380644341546
"CVE-2016-10038 Directory traversal in /connectors/index.php in MODX Revolution before 2.5.2-pl allows remote attackers to perform local file inclusion/traversal/manipulation via a crafted dir parameter Means,related to browser/directory/remove . ",perform local file inclusion/traversal/manipulation ,"a crafted dir parameter Means,related to browser/directory/remove . ",hasMeans,0.998366566506683
"CVE-2016-10039 Directory traversal in /connectors/index.php in MODX Revolution before 2.5.2-pl allows remote attackers to perform local file inclusion/traversal/manipulation via a crafted dir parameter Means,related to browser/directory/getfiles . ",perform local file inclusion/traversal/manipulation ,"a crafted dir parameter Means,related to browser/directory/getfiles . ",hasMeans,0.9983752292352995
CVE-2016-1006 Adobe Flash Player before 18.0.0.343 and 19.x through 21.x before 21.0.0.213 on Windows and OS X and before 11.2.202.616 on Linux allows attackers to bypass the ASLR protection mechanism via JIT data . ,bypass the ASLR protection mechanism ,JIT data . ,hasMeans,0.9970888320201771
"CVE-2016-10063 Buffer overflow in coders/tiff.c in ImageMagick before 6.9.5-1 allows remote attackers to cause a denial of service ( application crash ) or have other unspecified impact via a crafted file Means,related to extend validity . ",denial of service ( application crash ) ,"a crafted file Means,related to extend validity . ",hasMeans,0.9953638583310638
CVE-2016-10065 The ReadVIFFImage function in coders/viff.c in ImageMagick before 7.0.1-0 allows remote attackers to cause a denial of service ( application crash ) or have other unspecified impact via a crafted file . ,denial of service ( application crash ) ,a crafted file . ,hasMeans,0.9935961064306881
CVE-2016-10066 Buffer overflow in the ReadVIFFImage function in coders/viff.c in ImageMagick before 6.9.4-5 allows remote attackers to cause a denial of service ( application crash ) via a crafted file . ,denial of service ( application crash ) ,a crafted file . ,hasMeans,0.9942555741864002
"CVE-2016-10067 magick/memory.c in ImageMagick before 6.9.4-5 allows remote attackers to cause a denial of service ( application crash ) via vectors involving `` too many exceptions Means,`` which trigger a buffer overflow . ",denial of service ( application crash ) ,"vectors involving `` too many exceptions Means,`` which trigger a buffer overflow . ",hasMeans,0.9981222263538121
CVE-2016-10068 The MSL interpreter in ImageMagick before 6.9.6-4 allows remote attackers to cause a denial of service ( segmentation fault and application crash ) via a crafted XML file . ,denial of service ( segmentation fault and application crash ) ,a crafted XML file . ,hasMeans,0.9982113665432498
CVE-2016-10069 coders/mat.c in ImageMagick before 6.9.4-5 allows remote attackers to cause a denial of service ( application crash ) via a mat file with an invalid number of frames . ,denial of service ( application crash ) ,mat file with an invalid number of frames . ,hasMeans,0.9981275346317212
"CVE-2016-10074 The mail transport ( aka Swift Transport MailTransport ) in Swift Mailer before 5.4.5 might allow remote attackers to pass extra parameters to the mail command and consequently execute arbitrary code via a \ '' ( backslash double quote ) in a crafted e-mail address in the ( 1 ) From Means,( 2 ) ReturnPath Means,or ( 3 ) Sender header . ",pass extra parameters to the mail command and consequently execute arbitrary code ,"a \ '' ( backslash double quote ) in a crafted e-mail address in the ( 1 ) From Means,( 2 ) ReturnPath Means,or ( 3 ) Sender header . ",hasMeans,0.9889654388060576
CVE-2016-10075 The tqdm Product. version module in tqdm versions 4.4.1 and 4.10 allows local users to execute arbitrary code via a crafted repo with a malicious git log in the current working directory . ,execute arbitrary code ,a crafted repo with a malicious git log in the current working directory . ,hasMeans,0.9983895253088615
CVE-2016-10079 SAPlpd through 7400.3.11.33 in SAP GUI 7.40 on Windows has a Denial of Service vulnerability (service crash) with a long string to TCP port 515 . ,Denial of Service ,long string to TCP port 515 . ,hasMeans,0.9906847742130466
"CVE-2016-1008 Untrusted search path vulnerability in Adobe Reader and Acrobat before 11.0.15 Acrobat and Acrobat Reader DC Classic before 15.006.30121, and Acrobat and Acrobat Reader DC Continuous before 15.010.20060 on Windows and OS X allows local users to gain privileges via a Trojan horse DLL in an unspecified directory . ",Untrusted search path ,a Trojan horse DLL in an unspecified directory . ,hasMeans,0.9767784487380199
CVE-2016-10081 /usr/bin/shutter in Shutter through 0.93.1 allows user-assisted remote attackers to execute arbitrary commands via a crafted image name that is mishandled during a `` Run a plugin '' action . ,execute arbitrary commands ,a crafted image name that is mishandled during a `` Run a plugin '' action . ,hasMeans,0.998241262125938
CVE-2016-10082 include/functions installer.inc.php in Serendipity through 2.0.5 is vulnerable to File Inclusion and a possible Code Execution attack during a first-time installation because it fails to sanitize the dbType POST parameter before adding it to an include ( ) call in the bundled-libs/serendipity generateFTPChecksums.php file . ,File Inclusion and a possible Code Execution attack ,fails to sanitize the dbType POST parameter before adding it to an include ( ) call in the bundled-libs/serendipity generateFTPChecksums.php file . ,hasMeans,0.9936617459608498
CVE-2016-10083 Cross-site scripting ( XSS ) vulnerability in admin/plugin.php in Piwigo through 2.8.3 allows remote attackers to inject arbitrary web script or HTML via a crafted filename that is mishandled in a certain error case . ,( XSS ) ,a crafted filename that is mishandled in a certain error case . ,hasMeans,0.9903394495321134
CVE-2016-10084 admin/batch manager.php in Piwigo through 2.8.3 allows remote authenticated administrators to conduct File Inclusion attacks via the $ page [ 'tab ' ] variable ( aka the mode parameter ) . ,File Inclusion ,$ page [ 'tab ' ] variable ( aka the mode parameter ) . ,hasMeans,0.981694273683333
CVE-2016-10085 admin/languages.php in Piwigo through 2.8.3 allows remote authenticated administrators to conduct File Inclusion attacks via the tab parameter . ,File Inclusion ,the tab parameter . ,hasMeans,0.9973282557084906
CVE-2016-10086 RESTful web services in CA Service Desk Manager 12.9 and CA Service Desk Management 14.1 might allow remote authenticated users to read or modify task information by leveraging incorrect permissions applied to a RESTful request . ,read or modify task information ,leveraging incorrect permissions applied to a RESTful request . ,hasMeans,0.9953676670945124
"CVE-2016-10091 Multiple stack-based buffer overflows in unrtf 0.21.9 allow remote attackers to cause a denial-of-service by writing a negative integer to the ( 1 ) cmd expand function Means,( 2 ) cmd emboss function Means,or ( 3 ) cmd engrave function . ",stack-based buffer overflows ,"writing a negative integer to the ( 1 ) cmd expand function Means,( 2 ) cmd emboss function Means,or ( 3 ) cmd engrave function . ",hasMeans,0.9837232785102953
CVE-2016-10096 SQL injection vulnerability in register.php in GeniXCMS before 1.0.0 allows remote attackers to execute arbitrary SQL commands via the activation parameter . ,SQL injection ,activation parameter . ,hasMeans,0.9974812668217428
CVE-2016-10107 Unauthenticated Remote Command injection as root occurs in the Western Digital MyCloud NAS 2.11.142 index.php page via a modified Cookie header . ,Unauthenticated Remote Command injection ,modified Cookie header . ,hasMeans,0.9707979907092016
CVE-2016-10112 Cross-site scripting ( XSS ) vulnerability in the WooCommerce plugin before 2.6.9 for WordPress allows remote authenticated administrators to inject arbitrary web script or HTML by providing crafted tax-rate table values in CSV format . ,Cross-site scripting ( XSS ) ,providing crafted tax-rate table values in CSV format . ,hasMeans,0.9881849747573096
"CVE-2016-10114 SQL injection vulnerability in the ""aWeb Cart Watching System for Virtuemart extension before 2.6.1 for Joomla ! allows remote attackers to execute arbitrary SQL commands via vectors involving categorysearch and smartSearch . ",SQL injection ,vectors involving categorysearch and smartSearch . ,hasMeans,0.9955263718774782
CVE-2016-10118 Firejail allows local users to truncate /etc/resolv.conf via a chroot command to / . ,chroot command to / . ,truncate /etc/resolv.conf ,hasMeans,0.9966829020106839
CVE-2016-10125 D-Link DGS-1100 devices with Rev.B firmware 1.01.018 have a hardcoded SSL private key which allows man-in-the-middle attackers to spoof devices by hijacking an HTTPS session . ,spoof devices ,hijacking an HTTPS session . ,hasMeans,0.9950681054760875
CVE-2016-10127 PySAML2 allows remote attackers to conduct XML external entity ( XXE ) attacks via a crafted SAML XML request or response . ,XML external entity ( XXE ) ,crafted SAML XML request or response . ,hasMeans,0.9890095497886466
CVE-2016-10128 Buffer overflow in the git pkt parse line function in transports/smart pkt.c in the Git Smart Protocol support in libgit2 before 0.24.6 and 0.25.x before 0.25.1 allows remote attackers to have unspecified impact via a crafted non-flush packet . ,Buffer overflow ,git pkt parse line function in transports/smart pkt.c ,hasMeans,0.9657325498817828
CVE-2016-10129 The Git Smart Protocol support in libgit2 before 0.24.6 and 0.25.x before 0.25.1 allows remote attackers to cause a denial of service ( NULL pointer dereference ) via an empty packet line . ,denial of service ( NULL pointer dereference ) ,an empty packet line . ,hasMeans,0.9979083900377498
CVE-2016-10130 The http connect function in transports/http.c in libgit2 before 0.24.6 and 0.25.x before 0.25.1 might allow man-in-the-middle attackers to spoof servers by leveraging clobbering of the error variable . ,spoof servers ,leveraging clobbering of the error variable . ,hasMeans,0.9956590187151874
CVE-2016-10131 system/libraries/Email.php in CodeIgniter before 3.1.3 allows remote attackers to execute arbitrary code by leveraging control over the email- > from field to insert sendmail command-line arguments . ,execute arbitrary code ,leveraging control over the email- > from field to insert sendmail command-line arguments . ,hasMeans,0.9966826515640989
"CVE-2016-10132 regexp.c in Artifex Software, Inc. MuJS allows attacker to cause a denial of service ( NULL pointer dereference and crash ) via vectors related to regular expression compilation . ",denial of service ( NULL pointer dereference and crash ) ,vectors related to regular expression compilation . ,hasMeans,0.9986114993710812
CVE-2016-10134 SQL injection vulnerability in Zabbix before 2.2.14 and 3.0 before 3.0.4 allows remote attackers to execute arbitrary SQL commands via the toggle ids array parameter in latest.php . ,SQL injection ,toggle ids array parameter in latest.php . ,hasMeans,0.9966868253992786
CVE-2016-1014 Untrusted search path vulnerability in Adobe Flash Player before 18.0.0.343 and 19.x through 21.x before 21.0.0.213 on Windows and OS X and before 11.2.202.616 on Linux allows local users to gain privileges via a Trojan horse resource in an unspecified directory . ,Untrusted search path ,a Trojan horse resource in an unspecified directory . ,hasMeans,0.9939982264718592
"CVE-2016-10140 Information disclosure and authentication bypass vulnerability exists in the Apache HTTP Server configuration bundled with ZoneMinder v1.30 and v1.29 which allows a remote unauthenticated attacker to browse all directories in the web root Weakness,e.g . Weakness,a remote unauthenticated attacker can view all CCTV images on the server via the /events URI . ",Information disclosure and authentication bypass ,the /events URI . ,hasMeans,0.9971165254948409
CVE-2016-10146 Multiple memory leaks in the caption and label handling code in ImageMagick allow remote attackers to cause a denial of service ( memory consumption ) via unspecified vectors . ,denial of service ( memory consumption ) ,unspecified vectors . ,hasMeans,0.9957033924029548
CVE-2016-10149 XML External Entity ( XXE ) vulnerability in PySAML2 4.4.0 and earlier allows remote attackers to read arbitrary files via a crafted SAML XML request or response . ,( XXE ) ,a crafted SAML XML request or response . ,hasMeans,0.9966616346335394
CVE-2016-10150 Use-after-free vulnerability in the kvm ioctl create device function in virt/kvm/kvm main.c in the Linux kernel before 4.8.13 allows host OS users to cause a denial of service ( host OS crash ) or possibly gain privilege via crafted ioctl calls on the /dev/kvm device . ,Use-after-free ,crafted ioctl calls on the /dev/kvm device . ,hasMeans,0.9931120910308153
"CVE-2016-10151 The hesiod init function in lib/hesiod.c in Hesiod 3.2.1 compares EUID with UID to determine whether to use configurations from environment variables, which allows local users to gain privileges via the ( 1 ) HESIOD CONFIG or ( 2 ) HES DOMAIN environment variable and leveraging certain SUID/SGUID binary . ",gain privileges ,( 1 ) HESIOD CONFIG or ( 2 ) HES DOMAIN environment variable and leveraging certain SUID/SGUID binary . ,hasMeans,0.9913598630334973
"CVE-2016-10152 The read config file function in lib/hesiod.c in Hesiod 3.2.1 falls back to the "".athena.mit.edu"" default domain when opening the configuration file fails, which allows remote attackers to gain root privileges by poisoning the DNS cache . ",gain root privileges ,poisoning the DNS cache . ,hasMeans,0.9939659524918641
"CVE-2016-10153 The crypto scatterlist API in the Linux kernel 4.9.x before 4.9.6 interacts incorrectly with the CONFIG VMAP option, which allows local users to cause a denial of service ( system crash or memory corruption ) or possibly have unspecified other impact by leveraging reliance on earlier net/ceph/crypto.c code . ",denial of service ( system crash or memory corruption ) ,leveraging reliance on earlier net/ceph/crypto.c code . ,hasMeans,0.998910943072757
"CVE-2016-10154 The smbhash function in fs/cifs/smbencrypt.c in the Linux kernel 4.9.x before 4.9.1 interacts incorrectly with the CONFIG VMAP option, which allows local users to cause a denial of service ( system crash or memory corruption ) or possibly have unspecified other impact by leveraging use of more than one virtual page for a scatterlist . ",denial of service ( system crash or memory corruption ) or possibly have unspecified other impact ,leveraging use of more than one virtual page for a scatterlist . ,hasMeans,0.9971166850100707
"CVE-2016-10158 The exif convert any to int function in ext/exif/exif.c in PHP before 5.6.30 Versionnumber,7.0.x before 7.0.15 Versionnumber,and 7.1.x before 7.1.1 allows remote attackers to cause a denial of service ( application crash ) via crafted EXIF data that triggers an attempt to divide the minimum representable negative integer by -1. ",denial of service ( application crash ) ,crafted EXIF data ,hasMeans,0.9953133911982954
CVE-2016-10159 Integer overflow in the phar parse pharfile function in ext/phar/phar.c in PHP before 5.6.30 and 7.0.x before 7.0.15 allows remote attackers to cause a denial of service ( memory consumption or application crash ) via a truncated manifest entry in a PHAR archive . ,Integer overflow ,truncated manifest entry in a PHAR archive . ,hasMeans,0.9952322580618936
CVE-2016-10160 Off-by-one error in the phar parse pharfile function in ext/phar/phar.c in PHP before 5.6.30 and7.0.x before 7.0.15 allows remote attackers to cause a denial of service ( memory corruption ) or possibly execute arbitrary code via a crafted PHAR archive with an alias mismatch . ,denial of service ( memory corruption ) ,crafted PHAR archive with an alias mismatch . ,hasMeans,0.9978574886171848
"CVE-2016-10161 The object common1 function in ext/standard/var unserializer.c in PHP before 5.6.30 Versionnumber,7.0.x before 7.0.15 Versionnumber,and 7.1.x before 7.1.1 allows remote attackers to cause a denial of service ( buffer over-read and application crash ) via crafted serialized data that is mishandled in a finish nested data call . ",denial of service ( buffer over-read and application crash ) ,crafted serialized data that is mishandled in a finish nested data call . ,hasMeans,0.9957918068379787
"CVE-2016-10162 The php wddx pop element function in ext/wddx/wddx.c in PHP 7.0.x before 7.0.15 and 7.1.x before 7.1.1 allows remote attackers to cause a denial of service ( NULL pointer dereference and application crash ) via an inapplicable class name in a wddxPacket XML document Means,leading to mishandling in a wddx deserialize call . ",denial of service ( NULL pointer dereference and application crash ) ,"inapplicable class name in a wddxPacket XML document Means,leading to mishandling in a wddx deserialize call . ",hasMeans,0.9980869884916342
CVE-2016-10163 Memory leak in the vrend renderer context create internal function in vrend decode.c in virglrenderer before 0.6.0 allows local guest OS users to cause a denial of service ( host memory consumption ) by repeatedly creating a decode context . ,denial of service ( host memory consumption ) ,repeatedly creating a decode context . ,hasMeans,0.9958564700721836
"CVE-2016-10164 Multiple integer overflows in libXpm before 3.5.12 when a program requests parsing XPM extensions on a 64-bit platform, allow remote attackers to cause a denial of service ( out-of-bounds write ) or execute arbitrary code via ( 1 ) the number of extensions or ( 2 ) their concatenated length in a crafted XPM file Means,which triggers a heap-based buffer overflow . ",integer overflows ,"( 1 ) the number of extensions or ( 2 ) their concatenated length in a crafted XPM file Means,which triggers a heap-based buffer overflow . ",hasMeans,0.9953567455919928
"CVE-2016-10165 The Type MLU Read function in cmstypes.c in Little CMS (aka lcms2) allows remote attackers to obtain sensitive information or cause a denial of service via an image with a crafted ICC profile Means,which triggers an out-of-bounds heap read . ",obtain sensitive information or cause a denial of service ,"an image with a crafted ICC profile Means,which triggers an out-of-bounds heap read . ",hasMeans,0.9955023445964878
CVE-2016-10166 Integer underflow in the gdContributionsAlloc function in gd interpolation.c in the GD Graphics Library (aka libgd ) before 2.2.4 allows remote attackers to have unspecified impact via vectors related to decrementing the u variable . ,Integer underflow ,vectors related to decrementing the u variable . ,hasMeans,0.9944436298113684
CVE-2016-10167 The gdImageCreateFromGd2Ctx function in gd gd2.c in the GD Graphics Library (aka libgd ) before 2.2.4 allows remote attackers to cause a denial of service ( application crash ) via a crafted image file . ,denial of service ( application crash ) ,crafted image file . ,hasMeans,0.9942517740616587
CVE-2016-10168 Integer overflow in gd io.c in the GD Graphics Library (aka libgd ) before 2.2.4 allows remote attackers to have unspecified impact via vectors involving the number of horizontal and vertical chunks in an image . ,unspecified impact ,vectors involving the number of horizontal and vertical chunks in an image . ,hasMeans,0.9969503136342522
CVE-2016-10169 The read code function in read words.c in Wavpack before 5.1.0 allows remote attackers to cause a denial of service ( out-of-bounds read ) via a crafted WV file . ,denial of service ( out-of-bounds read ) ,crafted WV file . ,hasMeans,0.996009352654672
CVE-2016-10170 The WriteCaffHeader function in cli/caff.c in Wavpack before 5.1.0 allows remote attackers to cause a denial of service ( out-of-bounds read ) via a crafted WV file . ,denial of service ( out-of-bounds read ) ,a crafted WV file . ,hasMeans,0.9960093524881423
CVE-2016-10171 The unreorder channels function in cli/wvunpack.c in Wavpack before 5.1.0 allows remote attackers to cause a denial of service ( out-of-bounds read ) via a crafted WV file . ,denial of service ( out-of-bounds read ) ,a crafted WV file . ,hasMeans,0.9960093524881423
CVE-2016-10172 The read new config info function in open utils.c in Wavpack before 5.1.0 allows remote attackers to cause a denial of service ( out-of-bounds read ) via a crafted WV file . ,denial of service ( out-of-bounds read ) ,a crafted WV file . ,hasMeans,0.9960093524881423
CVE-2016-10173 Directory traversal vulnerability in the minitar before 0.6 and archive-tar-minitar 0.5.2 gems for Ruby allows remote attackers to write to arbitrary files via a .. ( dot dot ) in a TAR archive entry . ,Directory traversal ,a .. ( dot dot ) in a TAR archive entry . ,hasMeans,0.996714610942877
CVE-2016-10187 The E-book viewer in calibre before 2.75 allows remote attackers to read arbitrary files via a crafted epub file with JavaScript . ,read arbitrary files ,a crafted epub file with JavaScript . ,hasMeans,0.9990942308803242
"CVE-2016-10190 Heap-based buffer overflow in libavformat/http.c in FFmpeg before 2.8.10 Versionnumber,3.0.x before 3.0.5 Versionnumber,3.1.x before 3.1.6 Versionnumber,and 3.2.x before 3.2.2 allows remote web servers to execute arbitrary code via a negative chunk size in an HTTP response . ",Heap-based buffer overflow ,negative chunk size in an HTTP response . ,hasMeans,0.9948733279531369
"CVE-2016-10191 Heap-based buffer overflow in libavformat/rtmppkt.c in FFmpeg before 2.8.10 Versionnumber,3.0.x before 3.0.5 Versionnumber,3.1.x before 3.1.6 Versionnumber,and 3.2.x before 3.2.2 allows remote attackers to execute arbitrary code by leveraging failure to check for RTMP packet size mismatches . ",Heap-based buffer overflow ,leveraging failure to check for RTMP packet size mismatches . ,hasMeans,0.9919024646880541
"CVE-2016-10192 Heap-based buffer overflow in ffserver.c in FFmpeg before 2.8.10 Versionnumber,3.0.x before 3.0.5 Versionnumber,3.1.x before 3.1.6 Versionnumber,and 3.2.x before 3.2.2 allows remote attackers to execute arbitrary code by leveraging failure to check chunk size . ",Heap-based buffer overflow ,leveraging failure to check chunk size . ,hasMeans,0.9919618750643193
"CVE-2016-10193 The espeak-ruby gem before 1.0.3 for Ruby allows remote attackers to execute arbitrary commands via shell metacharacters in a string to the speak Means,save Means,bytes or bytes wav method in lib/espeak/speech.rb . ",execute arbitrary commands ,"shell metacharacters in a string to the speak Means,save Means,bytes or bytes wav method in lib/espeak/speech.rb . ",hasMeans,0.9982531302010804
"CVE-2016-10195 The name parse function in evdns.c in libevent before 2.1.6-beta allows remote attackers to have unspecified impact via vectors involving the label len variable Means,which triggers an out-of-bounds stack read . ",unspecified impact ,"vectors involving the label len variable Means,which triggers an out-of-bounds stack read . ",hasMeans,0.9919017018393738
CVE-2016-10196 Stack-based buffer overflow in the evutil parse sockaddr port function in evutil.c in libevent before 2.1.6-beta allows attackers to cause a denial of service ( segmentation fault ) via vectors involving a long string in brackets in the ip as string argument . ,Stack-based buffer overflow ,long string in brackets in the ip as string argument . ,hasMeans,0.9835850947353519
