Text,Subject,Object,Relation,Confidence Score
"CVE-2014-0803 Directory traversal vulnerability in the tetra filer application 2.3.1 and earlier for Android 4.0.3 tetra filer free application 2.3.1 and earlier for Android 4.0.3 tetra filer application 1.5.1 and earlier for Android before 4.0.3, and tetra filer free application 1.5.1 and earlier for Android before 4.0.3 allows attackers to overwrite or create arbitrary files via unspecified vectors ",Directory traversal vulnerability ,to overwrite or create arbitrary files ,hasConsequences,0.9965115407544376
"CVE-2014-0805 Directory traversal vulnerability in the NeoFiler application 5.4.3 and earlier, NeoFiler Free application 5.4.3 and earlier, and NeoFiler Lite application 2.4.2 and earlier for Android allows attackers to overwrite or create arbitrary files via unspecified vectors ",Directory traversal vulnerability ,to overwrite or create arbitrary files ,hasConsequences,0.9972997223788693
CVE-2014-0809 Directory traversal vulnerability in the Gapless Player SimZip ( aka Simple Zip Viewer ) application before 1.2.1 for Android allows remote attackers to overwrite or create arbitrary files via a crafted filename ,Directory traversal vulnerability ,to overwrite or create arbitrary files ,hasConsequences,0.997652676846902
CVE-2014-0811 Cross-site scripting ( XSS ) vulnerability in Blackboard Vista/CE 8.0 SP6 and earlier allows remote attackers to inject arbitrary web script or HTML via unspecified vectors ,Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9961025416030315
CVE-2014-0819 Untrusted search path vulnerability in Autodesk AutoCAD before 2014 allows local users to gain privileges via a Trojan horse DLL in the current working directory ,Untrusted search path vulnerability ,to gain privileges ,hasConsequences,0.9972020878944937
CVE-2014-0821 SQL injection vulnerability in the download feature in Cybozu Garoon 2.x through 2.5.4 and 3.x through 3.7 SP3 allows remote authenticated users to execute arbitrary SQL commands via unspecified vectors a different vulnerability than CVE-2013-6930 and CVE-2013-6931. ,SQL injection vulnerability ,to execute arbitrary SQL commands ,hasConsequences,0.9981141209027248
"CVE-2014-0825 Cross-site scripting ( XSS ) vulnerability in openreport.jsp in IBM Maximo Asset Management 7.x before 7.1.1.12 IFIX.20140321-1336 and 7.5.x before 7.5.0.5 IFIX006; SmartCloud Control Desk 7.x before 7.5.0.3 and 7.5.1.x before 7.5.1.2; and Tivoli IT Asset Management for IT Software,Tivoli Service Request Manager Software,Maximo Service Desk Software,and Change and Configuration Management Database ( CCMDB ) 7.x before 7.1.1.12 IFIX.20140218-1510 allows remote authenticated users to inject arbitrary web script or HTML via a crafted report parameter ",Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9907958644530812
CVE-2014-0827 Cross-site scripting ( XSS ) vulnerability in IBM InfoSphere Optim Workload Replay 1.1 allows remote attackers to inject arbitrary web script or HTML via a crafted URL ,Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9969957220365758
"CVE-2014-0829 Multiple buffer overflows in IBM Rational ClearCase 7.x before 7.1.2.13 Versionnumber,8.0.0.x before 8.0.0.10 Versionnumber,and 8.0.1.x before 8.0.1.3 allow remote authenticated users to obtain privileged access via unspecified vectors ",Multiple buffer overflows ,to obtain privileged access ,hasConsequences,0.9962284015427353
CVE-2014-0843 Cross-site scripting ( XSS ) vulnerability in IBM Rational Focal Point 6.4.x and 6.5.x before 6.5.2.3 and 6.6.x before 6.6.1 allows remote authenticated users to inject arbitrary web script or HTML by uploading a file ,Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9987989323215415
"CVE-2014-0845 Open redirect vulnerability in IBM Rational Requirements Composer 3.x before 3.0.1.6 iFix2 and 4.x before 4.0.6, and Rational DOORS Next Generation 4.x before 4.0.6, allows remote authenticated users to redirect users to arbitrary web sites and conduct phishing attacks via a crafted URL ",Open redirect vulnerability ,to redirect users to arbitrary web sites and conduct phishing attacks ,hasConsequences,0.9963964474190383
CVE-2014-0853 Multiple cross-site scripting ( XSS ) vulnerabilities in the (1) ForwardController and (2) AttributeEditor scripts in IBM Rational Focal Point 6.4.x and 6.5.x before 6.5.2.3 and 6.6.x before 6.6.1 allow remote authenticated users to inject arbitrary web script or HTML via unspecified vectors ,Multiple cross-site scripting ( XSS ) vulnerabilities ,to inject arbitrary web script or HTML ,hasConsequences,0.9983166621600154
CVE-2014-0855 Multiple cross-site scripting ( XSS ) vulnerabilities in IBM Connections Portlets 4.x before 4.5.1 FP1 for IBM WebSphere Portal 7.0.0.2 and 8.0.0.1 allow remote attackers to inject arbitrary web script or HTML via unspecified vectors ,Multiple cross-site scripting ( XSS ) vulnerabilities ,to inject arbitrary web script or HTML ,hasConsequences,0.9972687191558418
"CVE-2014-0861 Cross-site scripting ( XSS ) vulnerability in the server IBM Cognos Business Intelligence (BI) 8.4.1 Versionnumber,10.1 before IF6 Versionnumber,10.1.1 before IF5 Versionnumber,10.2 before IF7 Versionnumber,10.2.1 before IF4 Versionnumber,and 10.2.1.1 before IF4 allows remote attackers to inject arbitrary web script or HTML via an unspecified parameter that is not properly handled during use of the Back button ",Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9975858321814834
"CVE-2014-0879 Stack-based buffer overflow in the Taskmaster Capture ActiveX control in IBM Datacap Taskmaster Capture 8.0.1 Versionnumber,and 8.1 before FP2 allows remote attackers to execute arbitrary code via unspecified vectors ",Stack-based buffer overflow ,to execute arbitrary code ,hasConsequences,0.998360912802701
CVE-2014-0885 Cross-site request forgery ( CSRF ) vulnerability in the Admin Web UI in IBM Lotus Protector for Mail Security 2.8.x before 2.8.1-22905 allows remote authenticated users to hijack the authentication of unspecified victims via unknown vectors ,Cross-site request forgery ( CSRF ) vulnerability ,to hijack the authentication of unspecified victims ,hasConsequences,0.9971419351885461
"CVE-2014-0889 Multiple cross-site scripting ( XSS ) vulnerabilities in IBM Atlas Suite ( aka Atlas Policy Suite ) as used in Atlas eDiscovery Process Management through 6.0.3, Disposal and Governance Management for IT through 6.0.3, and Global Retention Policy and Schedule Management through 6.0.3, allow remote attackers to inject arbitrary web script or HTML via unspecified parameters ",Multiple cross-site scripting ( XSS ) vulnerabilities ,to inject arbitrary web script or HTML ,hasConsequences,0.9962838467606011
CVE-2014-0893 Cross-site scripting ( XSS ) vulnerability in customreport.jsp in IBM Maximo Asset Management 7.5.x before 7.5.0.5 IFIX006 and SmartCloud Control Desk 7.x before 7.5.0.3 and 7.5.1.x before 7.5.1.2 allows remote authenticated users to inject arbitrary web script or HTML via unspecified parameters ,Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9973356669293855
CVE-2014-0895 Buffer overflow in the vsflex8l ActiveX control in IBM SPSS SamplePower 3.0.1 before FP1 3.0.1-IM-S3SAMPC-WIN32-FP001-IF02 allows remote attackers to execute arbitrary code via a crafted ComboList property value ,Buffer overflow ,to execute arbitrary code ,hasConsequences,0.9994114815254694
CVE-2014-0901 Cross-site scripting ( XSS ) vulnerability in the Social Rendering implementation in the IBM Connections integration in IBM WebSphere Portal 8.0.0.x before 8.0.0.1 CF11 allows remote authenticated users to inject arbitrary web script or HTML via unspecified vectors ,Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9963351085079685
"CVE-2014-0907 Multiple untrusted search path vulnerabilities in unspecified ( 1 ) setuid and ( 2 ) setgid programs in IBM DB2 9.5 Versionnumber,9.7 before FP9a Versionnumber,9.8 Versionnumber,10.1 before FP3a Versionnumber,and 10.5 before FP3a on Linux and UNIX local users to gain root privileges via a Trojan horse library ",Multiple untrusted search path vulnerabilities ,to gain root privileges ,hasConsequences,0.992359966890629
"CVE-2014-0913 Cross-site scripting ( XSS ) vulnerability in IBM iNotes and Domino 8.5.3 FP6 before IF2 and 9.0.1 before FP1 allows remote attackers to inject arbitrary web script or HTML via an e-mail message Means,aka SPR BFEY9GXHZE ",Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9987217669019114
"CVE-2014-0915 Multiple cross-site scripting ( XSS ) vulnerabilities in IBM Maximo Asset Management 6.2 through 6.2.8 Versionnumber,6.x and 7.1 through 7.1.1.2 and 7.5 through 7.5.0.6; Maximo Asset Management 7.5 through 7.5.0.3 and 7.5.1 through 7.5.1.2 for SmartCloud Control Desk; and Maximo Asset Management 6.2 through 6.2.8 Versionnumber,7.1 through 7.1.1.2 Versionnumber,and 7.2 for Tivoli Asset Management for IT and certain other products allow remote authenticated users to inject arbitrary web script or HTML via ( 1 ) the KPI display name field or ( 2 ) a portlet field ",Multiple cross-site scripting ( XSS ) vulnerabilities ,to inject arbitrary web script or HTML ,hasConsequences,0.9947253074031563
"CVE-2014-0917 Cross-site scripting ( XSS ) vulnerability in IBM Eclipse Help System ( IEHS ) in IBM WebSphere Portal 6.1.0 through 6.1.0.6 CF27 Versionnumber,6.1.5 through 6.1.5.3 CF27 Versionnumber,7.0 through 7.0.0.2 CF27 Versionnumber,and 8.0 before 8.0.0.1 CF06 allows remote attackers to inject arbitrary web script or HTML via a crafted URL ",Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9946141884981817
CVE-2014-0925 Open redirect vulnerability in IBM Sterling Control Center 5.4.0 before 5.4.0.1 iFix 3 and 5.4.1 before 5.4.1.0 iFix 2 allows remote authenticated users to redirect users to arbitrary web sites and conduct phishing attacks via a crafted URL ,Open redirect vulnerability ,to redirect users to arbitrary web sites and conduct phishing attacks ,hasConsequences,0.9989100939515343
CVE-2014-0935 Unspecified vulnerability in IBM Smart Analytics System 7700 before FP 2.1.3.0 and 7710 before FP 2.1.3.0 allows local users to gain privileges via vectors related to events ,Unspecified vulnerability ,to gain privileges ,hasConsequences,0.9975684897484122
CVE-2014-0941 Cross-site scripting ( XSS ) vulnerability in webtop/eventviewer/eventViewer.jsp in the Web GUI in IBM Netcool/OMNIbus 7.4.0 before FP2 allows remote authenticated users to inject arbitrary web script or HTML via a crafted URL a different vulnerability than CVE-2014-0942. ,Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9980504350355249
"CVE-2014-0945 Cross-site scripting ( XSS ) vulnerability in the RES Console in Rule Execution Server in IBM Operational Decision Manager 7.5 before FP3 IF37 Versionnumber,8.0 before MP1 FP2 Versionnumber,and 8.5 before MP1 IF26 allows remote authenticated users to inject arbitrary web script or HTML via a crafted URL ",Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9957953354411234
CVE-2014-0947 Unspecified vulnerability in the server in IBM Rational Software Architect Design Manage 4.0.6 allows remote authenticated users to execute arbitrary code via a crafted update site ,Unspecified vulnerability ,to execute arbitrary code ,hasConsequences,0.9980531505532624
CVE-2014-0951 Cross-site scripting ( XSS ) vulnerability in FilterForm.jsp in IBM WebSphere Portal 7.0 before 7.0.0.2 CF28 and 8.0 before 8.0.0.1 CF12 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors ,Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9975002924430764
"CVE-2014-0953 Cross-site scripting ( XSS ) vulnerability in IBM WebSphere Portal 6.1.0.0 through 6.1.0.6 CF27 Versionnumber,6.1.5.0 through 6.1.5.3 CF27 Versionnumber,7.0.0 through 7.0.0.2 CF28 Versionnumber,and 8.0.0 before 8.0.0.1 CF12 allows remote attackers to inject arbitrary web script or HTML via a crafted URL ",Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9984023341195162
"CVE-2014-0957 Cross-site scripting ( XSS ) vulnerability in IBM Business Process Manager 7.5 through 8.5.5, and WebSphere Lombardi Edition 7.2, allows remote attackers to inject arbitrary web script or HTML via a crafted URL that triggers a service failure ",Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9981711234131501
CVE-2014-0967 Cross-site scripting ( XSS ) vulnerability in the GDS component in IBM InfoSphere Master Data Management - Collaborative Edition 10.x and 11.x before 11.0 FP4 and InfoSphere Master Data Management Server for Product Information Management 9.0 and 9.1 allows remote authenticated users to inject arbitrary web script or HTML via a crafted URL ,Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9933432058898505
"CVE-2014-0983 Multiple array index errors in programs that are automatically generated by VBox/HostServices/SharedOpenGL/crserverlib/server dispatch.py in Oracle VirtualBox 4.2.x through 4.2.20 and 4.3.x before 4.3.8 when using 3D Acceleration, allow local guest OS users to execute arbitrary code on the Chromium server via certain CR MESSAGE OPCODES messages with a crafted index which are not properly handled by the (1) CR VERTEXATTRIB4NUBARB to the crServerDispatchVertexAttrib4NubARB function, (2) CR VERTEXATTRIB1DARB to the crServerDispatchVertexAttrib1dARB function, (3) CR VERTEXATTRIB1FARB to the crServerDispatchVertexAttrib1fARB function, (4) CR VERTEXATTRIB1SARB to the crServerDispatchVertexAttrib1sARB function, (5) CR VERTEXATTRIB2DARB to the crServerDispatchVertexAttrib2dARB function, (6) CR VERTEXATTRIB2FARB to the crServerDispatchVertexAttrib2fARB function, (7) CR VERTEXATTRIB2SARB to the crServerDispatchVertexAttrib2sARB function, (8) CR VERTEXATTRIB3DARB to the crServerDispatchVertexAttrib3dARB function, (9) CR VERTEXATTRIB3FARB to the crServerDispatchVertexAttrib3fARB function, (10) CR VERTEXATTRIB3SARB to the crServerDispatchVertexAttrib3sARB function, (11) CR VERTEXATTRIB4DARB to the crServerDispatchVertexAttrib4dARB function, (12) CR VERTEXATTRIB4FARB to the crServerDispatchVertexAttrib4fARB function, and (13) CR VERTEXATTRIB4SARB to the crServerDispatchVertexAttrib4sARB function. ",Multiple array index errors in programs ,to execute arbitrary code on the Chromium server ,hasConsequences,0.9989951148290852
CVE-2014-0985 Stack-based buffer overflow in Advantech WebAccess (formerly BroadWin WebAccess) 7.2 allows remote attackers to execute arbitrary code via the NodeName parameter ,Stack-based buffer overflow ,to execute arbitrary code ,hasConsequences,0.9973090018786832
CVE-2014-0987 Stack-based buffer overflow in Advantech WebAccess (formerly BroadWin WebAccess) 7.2 allows remote attackers to execute arbitrary code via the NodeName2 parameter ,Stack-based buffer overflow ,to execute arbitrary code ,hasConsequences,0.9973157323154094
CVE-2014-0989 Stack-based buffer overflow in Advantech WebAccess (formerly BroadWin WebAccess) 7.2 allows remote attackers to execute arbitrary code via the AccessCode2 parameter ,Stack-based buffer overflow ,to execute arbitrary code ,hasConsequences,0.9973167474249108
CVE-2014-0991 Stack-based buffer overflow in Advantech WebAccess (formerly BroadWin WebAccess) 7.2 allows remote attackers to execute arbitrary code via the projectname parameter ,Stack-based buffer overflow ,to execute arbitrary code ,hasConsequences,0.9973068258279826
CVE-2014-0993 Buffer overflow in the Vcl.Graphics.TPicture.Bitmap implementation in the Visual Component Library (VCL) in Embarcadero Delphi XE6 20.0.15596.9843 and C++ Builder XE6 20.0.15596.9843 allows remote attackers to execute arbitrary code via a crafted BMP file ,Buffer overflow ,to execute arbitrary code ,hasConsequences,0.9984386412533772
CVE-2014-100002 Directory traversal vulnerability in ManageEngine SupportCenter Plus 7.9 before 7917 allows remote attackers to read arbitrary files via a ..% 2f ( dot dot encoded slash ) in the attach parameter to WorkOrder.do in the file attachment for a new ticket ,Directory traversal vulnerability ,to read arbitrary files ,hasConsequences,0.9984060081879693
CVE-2014-100004 Cross-site scripting ( XSS ) vulnerability in Sitecore CMS before 7.0 Update-4 (rev. 140120) allows remote attackers to inject arbitrary web script or HTML via the xmlcontrol parameter to the default URI NOTE: some of these details are obtained from third party information. ,Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9970258472813083
CVE-2014-100006 Multiple cross-site scripting ( XSS ) vulnerabilities in modules v3/googlemap Means/wt v3 street in webtrees before 1.5.2 allow remote attackers to inject arbitrary web script or HTML via the (1) map (2)streetview or (3)reset parameter ,Multiple cross-site scripting ( XSS ) vulnerabilities ,to inject arbitrary web script or HTML ,hasConsequences,0.9982235044415685
CVE-2014-100008 Cross-site scripting ( XSS ) vulnerability in includes/delete img.php in the Joomlaskin JS Multi Hotel (aka JS MultiHotel and Js-Multi-Hotel) plugin 2.2.1 and earlier for WordPress allows remote attackers to inject arbitrary web script or HTML via the path parameter ,Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9979675603600798
CVE-2 Multiple cross-site request forgery ( CSRF ) vulnerabilities in PHPJabbers Appointment Scheduler 2 allow remote attackers to hijack the authentication of administrators for requests that (1) conduct cross-site scripting (XSS) attacks via the i18n [ 1 ] [ name ] parameter in a pjActionCreate action to the pjAdminServices controller or (2 add an administrator via a pjActionCreate action to the pjAdminUsers controller. ,Multiple cross-site request forgery ( CSRF ) vulnerabilities ,to hijack the authentication of administrators ,hasConsequences,0.9989622052025091
CVE-2014-100011 SQL injection vulnerability in /send-to in Sendy 1.1.9.1 allows remote attackers to execute arbitrary SQL commands via the c parameter ,SQL injection vulnerability ,to execute arbitrary SQL commands ,hasConsequences,0.9964472043943485
CVE-2014-100013 Multiple cross-site scripting ( XSS ) vulnerabilities in clientResponse 4.1 allow remote attackers to inject arbitrary web script or HTML via the (1) Subject or (2)Message field ,Multiple cross-site scripting ( XSS ) vulnerabilities ,to inject arbitrary web script or HTML ,hasConsequences,0.9933545909129566
CVE-2014 Directory traversal vulnerability in pdmwService.exe in SolidWorks Workgroup PDM 2014 allows remote attackers to write to arbitrary files via a .. (dot dot) in the filename in a file upload. ,Directory traversal vulnerability ,to write to arbitrary files ,hasConsequences,0.9976545131216197
CVE-2014-100017 Cross-site scripting ( XSS ) vulnerability in canned opr.php in PhpOnlineChat 3 allows remote attackers to inject arbitrary web script or HTML via the message field ,Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9964798669691008
CVE-2014-100019 SQL injection vulnerability in the LTree converter in Pomm before 1.1.5 allows remote attackers to execute arbitrary SQL commands via unspecified vectors ,SQL injection vulnerability ,to execute arbitrary SQL commands ,hasConsequences,0.9995620891122461
CVE-2014-100020 SQL injection vulnerability in ChangeEmail.php in iTechClassifieds 3.03.057 allows remote attackers to execute arbitrary SQL commands via the PreviewNum parameter NOTE: the CatID parameter is already covered by CVE-2008-0685. ,SQL injection vulnerability ,to execute arbitrary SQL commands ,hasConsequences,0.9964823160480614
CVE-2014-100022 SQL injection vulnerability in question.php in the mTouch Quiz before 3.0.7 for WordPress allows remote attackers to execute arbitrary SQL commands via the quiz parameter to wp-admin/edit.php ,SQL injection vulnerability ,to execute arbitrary SQL commands ,hasConsequences,0.9995916373867132
CVE-2014-100026 Cross-site scripting ( XSS ) vulnerability in readme.php in the April 's Super Functions Pack plugin before 1.4.8 WordPress allows remote attackers to inject arbitrary web script or HTML via thepage parameter NOTE: some of these details are obtained from third party information. ,Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9986640673885276
CVE-2014-100028 Cross-site scripting ( XSS ) vulnerability in /signup in WEBCrafted allows remote attackers to inject arbitrary web script or HTML via the username ,Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.996302397482545
CVE-2014 Multiple cross-site scripting ( XSS ) vulnerabilities in Maian Uploader 4 allow remote attackers to inject arbitrary web script or HTML via the width parameter to (1) uploader/admin/js/load or (2) uploader/js/load ,Multiple cross-site scripting ( XSS ) vulnerabilities ,to inject arbitrary web script or HTML ,hasConsequences,0.9935849285037334
CVE-2014-100031 Multiple SQL injection vulnerabilities in Ganesha Digital Library ( GDL ) 4.2 allow remote attackers to execute arbitrary SQL commands via the id parameter in (1) download.php or (2) main.php. ,Multiple SQL injection vulnerabilities ,to execute arbitrary SQL commands ,hasConsequences,0.9933902173651827
CVE-2014-100033 Directory traversal vulnerability in LicensePal ArcticDesk before 1.2.5 allows remote attackers to read arbitrary files via unspecified vectors ,Directory traversal vulnerability ,to read arbitrary files ,hasConsequences,0.9981900937337226
CVE-2014-100035 SQL injection vulnerability in the ticket grid in the admin interface in LicensePal ArcticDesk before 1.2.5 allows remote attackers to execute arbitrary SQL commands via unspecified vectors ,SQL injection vulnerability ,to execute arbitrary SQL commands ,hasConsequences,0.9976635721397282
CVE-2014-100037 Cross-site scripting ( XSS ) vulnerability in Storytlr 1.3.dev and earlier allows remote attackers to inject arbitrary web script or HTML via the PATH INFO to archives ,Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9959323602122659
CVE-2014 Multiple cross-site request forgery ( CSRF ) vulnerabilities in Maian Uploader 4 allow remote attackers to hijack the authentication of unspecified users for requests that conduct cross-site scripting ( XSS ) attacks via the width parameter to (1) uploader/admin/js/load or (2) uploader/js/load ,Multiple cross-site request forgery ( CSRF ) vulnerabilities ,to hijack the authentication of unspecified users for requests that conduct cross-site scripting ( XSS ) attacks ,hasConsequences,0.9989506469443938
"CVE-201 Versionnumber4-1 Multiple cross-site request forgery ( CSRF ) vulnerabilities in Stark CRM 1 allow remote attackers to hijack the authentication of administrators for requests that add (1 an administrator via a crafted request to the admin page (2) an agent via a crafted request to the agent page, (3) a sub-agent via a crafted request to the sub page, (4) a partner via a crafted request to the partner page, or (5) a client via a crafted request to the client page. ",Multiple cross-site request forgery ( CSRF ) vulnerabilities ,to hijack the authentication of administrators ,hasConsequences,0.9984403101588737
CVE-2 Directory traversal vulnerability in PHPJabbers Appointment Scheduler 2 allows remote attackers to read arbitrary files via a .. (dot dot) in the id parameter in a pjActionDownload action to the pjBackup controller. ,Directory traversal vulnerability ,to read arbitrary files ,hasConsequences,0.9941899967442026
CVE-2014-10012 Cross-site scripting ( XSS ) vulnerability in the Another WordPress Classifieds Plugin plugin for WordPress allows remote attackers to inject arbitrary web script or HTML via the query string to the default URI ,Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9968615425560298
CVE-2 Multiple cross-site request forgery ( CSRF ) vulnerabilities in PHPJabbers Event Booking Calendar 2 allow remote attackers to hijack the authentication of administrators for requests that (1) change the username and password of the administrator via an update action to the AdminOptions controller or conduct cross-site scripting (XSS) attacks via the (2 event parameter in a create action to the AdminEvents controller or (3) category parameter in a create action to the AdminCategories controller. ,Multiple cross-site request forgery ( CSRF ) vulnerabilities ,to hijack the authentication of administrators for requests ,hasConsequences,0.9989612241181793
"CVE-2014-10016 Multiple cross-site scripting ( XSS ) vulnerabilities in the Welcart e-Commerce plugin 1.3.12 for WordPress allow remote attackers to inject arbitrary web script or HTML via (1) unspecified vectors related to purchase limit the (2) name, (3) intl, (4) nocod, or (5) time parameter in an add delivery action to wp-admin/admin-ajax.php. ",Multiple cross-site scripting ( XSS ) vulnerabilities ,to inject arbitrary web script or HTML ,hasConsequences,0.9964519215202998
CVE-2014-10018 Cross-site scripting ( XSS ) vulnerability in webconfig/wlan/country.html/country in the Teracom T2-B-Gawv1.4U10Y-BI modem allows remote attackers to inject arbitrary web script or HTML via the essid parameter ,Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9965779406444397
CVE-2014-10020 SQL injection vulnerability in login.php in Simple e-document 1.31 allows remote attackers to execute arbitrary SQL commands via the username parameter ,SQL injection vulnerability ,to execute arbitrary SQL commands ,hasConsequences,0.9966145055999536
CVE-2014-10028 Cross-site scripting ( XSS ) vulnerability in D-Link DAP-1360 router with firmware 2.5.4 and later allows remote attackers to inject arbitrary web script or HTML via the res buf parameter to index.cgi when res config is set to 41. ,Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.9975412564576942
CVE-2014-10030 Open redirect vulnerability in forums/login.php in FluxBB before 1.4.13 and 1.5.x before 1.5.7 allows remote attackers to redirect users to arbitrary web sites and conduct phishing attacks via a URL in the redirect url parameter ,Open redirect vulnerability ,to redirect users to arbitrary web sites and conduct phishing attacks ,hasConsequences,0.9988013652090862
CVE-201 Versionnumber4-1 SQL injection vulnerability in news popup.php in Taboada MacroNews 1 allows remote authenticated users to execute arbitrary SQL commands via the id parameter ,SQL injection vulnerability ,to execute arbitrary SQL commands ,hasConsequences,0.9952955605462276
CVE-2014-10034 Multiple SQL injection vulnerabilities in the admin area in couponPHP before 1.2.0 allow remote administrators to execute arbitrary SQL commands via the (1) iDisplayLength or (2) iDisplayStart parameter to (a) comments or (b) stores in admin/ajax/. ,Multiple SQL injection vulnerabilities ,to execute arbitrary SQL commands ,hasConsequences,0.998228327832288
CVE-2014-10036 Cross-site scripting ( XSS ) vulnerability in JetBrains TeamCity before 8.1 allows remote attackers to inject arbitrary web script or HTML via the cameFromUrl parameter to feed/generateFeedUrl.html. ,Cross-site scripting ( XSS ) vulnerability ,to inject arbitrary web script or HTML ,hasConsequences,0.996928687771741
CVE-2014-1206 SQL injection vulnerability in the password reset page in Open Web Analytics ( OWA ) before 1.5.5 allows remote attackers to execute arbitrary SQL commands via the owa email address parameter in a base.passwordResetRequest action to index.php . ,SQL injection vulnerability ,password reset page ,hasConsequences,0.9539192433150739
"CVE-2014-1222 Directory traversal vulnerability in kcfinder/browse.php in Vtiger CRM before 6.0.0 Security patch 1 allows remote authenticated users to read arbitrary files via a .. (dot dot) in the file parameter in a download action NOTE: it is likely that this issue is actually in the KCFinder third-party component, and it affects additional products besides Vtiger CRM ",Directory traversal vulnerability ,kcfinder/browse.php ,hasConsequences,0.8952451564032534
CVE-2014-1224 Incomplete blacklist vulnerability in the user registration feature in rexx Recruitment R6.1 and R7 without `` fixes from 2014-01-15 '' allows remote attackers to conduct cross-site scripting (XSS) attacks via the oninput event handler in the fname parameter to the default URI in /reg. ,Incomplete blacklist vulnerability ,user registration feature ,hasConsequences,0.9463811402313984
"CVE-2014-1593 Stack-based buffer overflow in the mozilla : :FileBlockCache : :Read function in Mozilla Firefox before 34.0,Firefox ESR 31.x before 31.3,Thunderbird before 31.3, andSeaMonkey before 2.31 allows remote attackers to execute arbitrary code via crafted media content . ",buffer overflow ,execute arbitrary code ,hasConsequences,0.9966814336197436
"CVE-2014-1599 Multiplecross-site scripting ( XSS ) vulnerabilities in the SFR Box router with firmware NB6-MAIN-R3.3.4 allow remote attackers to inject arbitrary web script or HTML via unspecified parameters to ( 1 ) dns Means,( 2 ) dhcp Means,( 3 ) nat Means,( 4 ) route Means,or ( 5 ) lan in network/ ; or ( 6 ) wifi/config . ",Multiplecross-site scripting ( XSS ) vulnerabilities ,inject arbitrary web script or HTML ,hasConsequences,0.99439555141375
"CVE-2014-1603 Multiple cross-site scripting ( XSS ) vulnerabilities in GetSimple CMS 3.3.1 allow remote attackers to inject arbitrary web script or HTML via the( 1 ) param parameter to admin/load.php or ( 2 ) user Means,( 3 ) email Means,or ( 4 ) name parameter in a Save Settings action to admin/settings.php . ",cross-site scripting ( XSS ) vulnerabilities ,inject arbitrary web script or HTML ,hasConsequences,0.993294231877051
"CVE-2014-1619 Multiple SQL injection vulnerabilities in Cubic CMS 5.1.1 Versionnumber,5.1.2 Versionnumber,and 5.2 allow remote attackers to execute arbitrary SQL commands via the (1) resource id or ( 2 ) version id parameter to recursos/agent.php or ( 3 ) login or ( 4 ) pass parameter to login.usuario. ",SQL injection ,recursos/agent.php or ( 3 ) login or ( 4 ) pass parameter ,hasConsequences,0.9908964946364421
CVE-2014-1763 Use-after-free vulnerability in Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code and bypass a sandbox protection mechanism via unspecified vectors as demonstrated by VUPEN during a Pwn2Own competition at CanSecWest 2014. ,Use-after-free ,execute arbitrary code and bypass a sandbox protection mechanism ,hasConsequences,0.9941415868112929
