Text,Subject,Object,Relation,Confidence Score
"CVE-2014-1779 Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service ( memory corruption ) via a crafted web site aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-0282, CVE-2014-1775, CVE-2014-1799, CVE-2014-1803, and CVE-2014-2757. ",execute arbitrary code or cause a denial of service ( memory corruption ) ,Microsoft Internet Explorer ,hasProduct,0.9970459660290812
"CVE-2014-178 Microsoft Internet Explorer 8 allows remote attackers to execute arbitrary code or cause a denial of service ( memory corruption ) via a crafted web site aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1792, CVE-2014-18 and CVE-2014-2770. ",execute arbitrary code or cause a denial of service ( memory corruption ) ,Microsoft Internet Explorer ,hasProduct,0.9948746919435827
"CVE-2014-1783 Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service ( memory corruption ) via a crafted web site aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1773, CVE-2014-1784, CVE-2014-1786, CVE-2014-1795, CVE-2014-1805, CVE-2014-2758, CVE-2014-2759, CVE-2014-2765, CVE-2014-2766, and CVE-2014-2775. ",execute arbitrary code or cause a denial of service ( memory corruption ) ,Microsoft Internet Explorer ,hasProduct,0.9971896166415228
"CVE-2014-1785 Microsoft Internet Explorer 11 allows remote attackers to execute arbitrary code or cause a denial of service ( memory corruption ) via a crafted web site aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1769, CVE-2014-1782, CVE-2014-2753, CVE-2014-2755, CVE-2014-2760, CVE-2014-2761, CVE-2014-2772, and CVE-2014-2776. ",execute arbitrary code or cause a denial of service ( memory corruption ) ,Microsoft Internet Explorer ,hasProduct,0.994801167279172
"CVE-2014-1789 Microsoft Internet Explorer 10 allows remote attackers to execute arbitrary code or cause a denial of service ( memory corruption ) via a crafted web site aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1790. ",execute arbitrary code or cause a denial of service ( memory corruption ) ,Microsoft Internet Explorer ,hasProduct,0.9944799597538451
"CVE-2014-1791 Microsoft Internet Explorer 7 through 11 allows remote attackers to execute arbitrary code or cause a denial of service ( memory corruption ) via a crafted web site aka ""Internet Explorer Memory Corruption Vulnerability."" ",execute arbitrary code or cause a denial of service ( memory corruption ) ,Microsoft Internet Explorer ,hasProduct,0.9971722233967095
"CVE-2014-1795 Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service ( memory corruption ) via a crafted web site aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1773, CVE-2014-1783, CVE-2014-1784, CVE-2014-1786, CVE-2014-1805, CVE-2014-2758, CVE-2014-2759, CVE-2014-2765, CVE-2014-2766, and CVE-2014-2775. ",execute arbitrary code or cause a denial of service ( memory corruption ) ,Microsoft Internet Explorer ,hasProduct,0.9972196250846131
"CVE-2014-1797 Microsoft Internet Explorer 10 and 11 allows remote attackers to execute arbitrary code or cause a denial of service ( memory corruption ) via a crafted web site aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1772, CVE-2014-1780, CVE-2014-1794, CVE-2014-1802, CVE-2014-2756, CVE-2014-2763, CVE-2014-2764, CVE-2014-2769, and CVE-2014-2771. ",execute arbitrary code or cause a denial of service ( memory corruption ) ,Microsoft Internet Explorer ,hasProduct,0.9973920336985294
"CVE-2014-1799 Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service ( memory corruption ) via a crafted web site aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-0282, CVE-2014-1775, CVE-2014-1779, CVE-2014-1803, and CVE-2014-2757. ",execute arbitrary code or cause a denial of service ( memory corruption ) ,Microsoft Internet Explorer ,hasProduct,0.9970621835127381
"CVE-2014-1803 Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service ( memory corruption ) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-0282, CVE-2014-1775, CVE-2014-1779, CVE-2014-1799, and CVE-2014-2757. ",execute arbitrary code or cause a denial of service ( memory corruption ) ,Microsoft Internet Explorer ,hasProduct,0.9970598845168511
"CVE-2014-1805 Microsoft Internet Explorer 9 through 11 allows remote attackers to execute arbitrary code or cause a denial of service ( memory corruption ) via a crafted web site, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-1773, CVE-2014-1783, CVE-2014-1784, CVE-2014-1786, CVE-2014-1795, CVE-2014-2758, CVE-2014-2759, CVE-2014-2765, CVE-2014-2766, and CVE-2014-2775. ",execute arbitrary code or cause a denial of service ( memory corruption ) ,Microsoft Internet Explorer ,hasProduct,0.9972263251258867
"CVE-2014-1809 The MSCOMCTL library in Microsoft Office 2007 SP3 Product,2010 SP1 and SP2 Product,and 2013 Gold Product,SP1 Product,RT andRT ProductSP1 makes it easier for remote attackers to bypass the ASLR protection mechanism via a crafted web site as exploited in the wild in May 2014, aka ""MSCOMCTL ASLR Vulnerability."" ",bypass the ASLR protection mechanism ,andRT ProductSP1 ,hasProduct,0.9920631747617742
"CVE-2014-1811 The TCP implementation in Microsoft Windows Vista SP2 Product,Windows Server 2008 SP2 and R2 SP1 Product,Windows 7 SP1 Product,Windows 8 Product,Windows 8 Product.1,Windows Server 2012 Gold and R2 Product,and Windows RT Gold and 8.1 allows remote attackers to cause a denial of service ( non-paged pool memory consumption and system hang ) via malformed data in the Options field of a TCP header aka ""TCP Denial of Service Vulnerability."" ",cause a denial of service ( non-paged pool memory consumption and system hang ) ,"Microsoft Windows Vista SP2 Product,Windows Server 2008 SP2 and R2 SP1 Product,Windows 7 SP1 Product,Windows 8 Product,Windows 8 Product.1,Windows Server 2012 Gold and R2 Product,and Windows RT Gold and 8.1 ",hasProduct,0.9916818876249959
"CVE-2014-1813 Microsoft Web Applications 2010 SP1 and SP2 allows remote authenticated users to execute arbitrary code via crafted page content aka ""Web Applications Page Content Vulnerability."" ",execute arbitrary code ,Microsoft Web Applications 2010 ,hasProduct,0.9974142704469113
"CVE-2014-1815 Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service ( memory corruption ) via a crafted web site as exploited in the wild in May 2014, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-0310. ",execute arbitrary code or cause a denial of service ( memory corruption ) ,Internet Explorer ,hasProduct,0.9970364252761471
"CVE-2014-1815 Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service ( memory corruption ) via a crafted web site as exploited in the wild in May 2014, aka ""Internet Explorer Memory Corruption Vulnerability,"" a different vulnerability than CVE-2014-0310. ",execute arbitrary code or cause a denial of service ( memory corruption ) ,"""Internet Explorer ",hasProduct,0.9776312537100222
"CVE-2014-1817 usp10.dll in Uniscribe (aka the Unicode Script Processor) in Microsoft Windows Server 2003 SP2 Product,Windows Vista SP2 Product,Windows Server 2008 SP2 and R2 SP1 Product,Windows 7 SP1 Product,Windows 8 Product,Windows 8 Product.1,Windows Server 2012 Gold and R2 Product,Windows RT Gold and 8.1 Product,Office 2007 SP3 and 2010 SP1 and SP2 Product,Live Meeting 2007 Console Product,Lync 2010 and 2013 Product,Lync 2010 Attendee Product,and Lync Basic 2013 allows remote attackers to execute arbitrary code or cause a denial of service ( memory corruption ) via a crafted EMF+ record in a font file aka ""Unicode Scripts Processor Vulnerability."" ",execute arbitrary code or cause a denial of service ( memory corruption ) ,Uniscribe ,hasProduct,0.9935364391502384
"CVE-2014-1817 usp10.dll in Uniscribe (aka the Unicode Script Processor) in Microsoft Windows Server 2003 SP2 Product,Windows Vista SP2 Product,Windows Server 2008 SP2 and R2 SP1 Product,Windows 7 SP1 Product,Windows 8 Product,Windows 8 Product.1,Windows Server 2012 Gold and R2 Product,Windows RT Gold and 8.1 Product,Office 2007 SP3 and 2010 SP1 and SP2 Product,Live Meeting 2007 Console Product,Lync 2010 and 2013 Product,Lync 2010 Attendee Product,and Lync Basic 2013 allows remote attackers to execute arbitrary code or cause a denial of service ( memory corruption ) via a crafted EMF+ record in a font file aka ""Unicode Scripts Processor Vulnerability."" ",execute arbitrary code or cause a denial of service ( memory corruption ) ,"Microsoft Windows Server 2003 SP2 Product,Windows Vista SP2 Product,Windows Server 2008 SP2 and R2 SP1 Product,Windows 7 SP1 Product,Windows 8 Product,Windows 8 Product.1,Windows Server 2012 Gold and R2 Product,Windows RT Gold and 8.1 Product,Office 2007 SP3 and 2010 SP1 and SP2 Product,Live Meeting 2007 Console Product,Lync 2010 and 2013 Product,Lync 2010 Attendee Product,and Lync Basic 2013 ",hasProduct,0.9943624773920524
"CVE-2014-1823 Cross-site scripting ( XSS ) vulnerability in the Web Components Server in Microsoft Lync Server 2010 and 2013 allows remote attackers to inject arbitrary web script or HTML via a crafted URL containing a valid meeting ID aka ""Lync Server Content Sanitization Vulnerability."" ",Cross-site scripting ( XSS ) ,Web Components Server ,hasProduct,0.9959312246409787
"CVE-2014-1823 Cross-site scripting ( XSS ) vulnerability in the Web Components Server in Microsoft Lync Server 2010 and 2013 allows remote attackers to inject arbitrary web script or HTML via a crafted URL containing a valid meeting ID aka ""Lync Server Content Sanitization Vulnerability."" ",Cross-site scripting ( XSS ) ,Microsoft Lync Server ,hasProduct,0.9929135947254896
CVE-2014-1829 Requests (aka python-requests) before 2.3.0 allows remote servers to obtain a netrc password by reading the Authorization header in a redirected request ,obtain a netrc password ,Requests ,hasProduct,0.9975363371140566
CVE-2014-1831 Phusion Passenger before 4.0.37 allows local users to write to certain files and directories via a symlink attack on ( 1 ) control process.pid or a ( 2 ) generation-* file . ,write to certain files and directories ,Phusion Passenger ,hasProduct,0.9965308868746233
CVE-2014-1837 Cross-site scripting ( XSS ) vulnerability in the StackIdeas Komento ( com komento ) component before 1.7.4 for Joomla ! allows remote attackers to inject arbitrary web script or HTML via vectors related to `` checking new comments . '' ,Cross-site scripting ( XSS ) ,StackIdeas Komento ( com komento ) ,hasProduct,0.9876149705914545
CVE-2014-1837 Cross-site scripting ( XSS ) vulnerability in the StackIdeas Komento ( com komento ) component before 1.7.4 for Joomla ! allows remote attackers to inject arbitrary web script or HTML via vectors related to `` checking new comments . '' ,Cross-site scripting ( XSS ) ,Joomla ! ,hasProduct,0.9969103289739456
CVE-2014-1841 Directory traversal vulnerability in the web interface in Titan FTP Server before 10.40 build 1829 allows remote attackers to copy an arbitrary user 's home folder via a Move action with a .. ( dot dot ) in the src parameter ,Directory traversal ,Titan FTP Server ,hasProduct,0.9821741616882951
CVE-2014-1843 Directory traversal vulnerability in the web interface in Titan FTP Server before 10.40 build 1829 allows remote attackers to obtain the property information of an arbitrary home folder via a Properties action with a .. ( dot dot ) in the src parameter ,Directory traversal ,Titan FTP Server ,hasProduct,0.9822357746224821
"CVE-2014-1849 Foscam IP camera 11.37.2.49 and other versions, when using the Foscam DynDNS option, generates credentials based on predictable camera subdomain names, which allows remote attackers to spoof or hijack arbitrary cameras and conduct other attacks by modifying arbitrary camera records in the Foscam DNS server ",spoof or hijack arbitrary cameras and conduct other attacks ,Foscam IP camera ,hasProduct,0.9971561769560691
CVE-2014-1855 Multiple cross-site scripting ( XSS ) vulnerabilities in Seo Panel before 3.5.0 allow remote attackers to inject arbitrary web script or HTML via the ( 1 ) capcheck parameter to directories.php or ( 2 ) keyword parameter to proxy.php . ,cross-site scripting ( XSS ) ,Seo Panel ,hasProduct,0.9887444250827714
"CVE-2014-1861 The client in Jetro COCKPIT Secure Browsing (JCSB) 4.3.1 and 4.3.3 does not validate the FileName element in an RDP FILE document, which allows remote JCSB servers to execute arbitrary programs by providing a .EXE extension. ",execute arbitrary programs ,Jetro COCKPIT Secure Browsing ,hasProduct,0.9977096984193645
"CVE-2014-1869 Multiple cross-site scripting ( XSS ) vulnerabilities in ZeroClipboard Software.swf in ZeroClipboard before 1.3.2 as maintained by Jon Rohan and James M. Greene, allow remote attackers to inject arbitrary web script or HTML via vectors related to certain SWF query parameters ( aka loaderInfo.parameters ) ",cross-site scripting ( XSS ) ,ZeroClipboard ,hasProduct,0.9884404119876303
CVE-2014-1875 The Capture : :Tiny module before 0.24 for Perl allows local users to write to arbitrary files via a symlink attack on a temporary file. ,write to arbitrary files ,Perl ,hasProduct,0.9924656614256974
"CVE-2014-1877 Multiple cross-site scripting ( XSS ) vulnerabilities in Dokeos 2.1.1 allow remote attackers to inject arbitrary web script or HTML via the ( 1 ) Phone Means,( 2 ) Street Means,( 3 ) Address line Means,( 4 ) Zip code Means,or ( 5 ) City field to main/auth/profile.php ; (6) Subject field to main/social/groups.php; or (7) Message body field to main/messages/view ",cross-site scripting ( XSS ) ,Dokeos ,hasProduct,0.9881861557450355
CVE-2014-1879 Cross-site scripting ( XSS ) vulnerability in import.php in phpMyAdmin before 4.1.7 allows remote authenticated users to inject arbitrary web script or HTML via a crafted filename in an import action. ,Cross-site scripting ( XSS ) ,phpMyAdmin ,hasProduct,0.9873341200033235
CVE-2014-1881 Apache Cordova 3.3.0 and earlier and Adobe PhoneGap 2.9.0 and earlier allow remote attackers to bypass intended device-resource restrictions of an event-based bridge via a crafted library clone that leverages IFRAME script execution and waits a certain amount of time for an OnJsPrompt handler return value as an alternative to correct synchronization . ,bypass intended device-resource restrictions of an event-based bridge ,Apache Cordova ,hasProduct,0.9971201834865703
CVE-2014-1899 Cross-site scripting ( XSS ) vulnerability in Citrix NetScaler Gateway (formerly Citrix Access Gateway Enterprise Edition) 9.x before 9.3.66.5 and 10.x before 10.1.123.9 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors ,Cross-site scripting ( XSS ) ,Citrix NetScaler Gateway ,hasProduct,0.9866172869905293
"CVE-2014-1905 Unrestricted file upload vulnerability in ls/vw in the VideoWhisper Live Streaming Integration plugin before 4.29.5 for WordPress allows remote attackers to execute arbitrary PHP code by uploading a file with a double extension, and then accessing the file via a direct request to a wp-content/plugins/videowhisper-live-streaming-integration/ls/snapshots/ pathname as demonstrated by a .php.jpg filename. ",Unrestricted file upload ,VideoWhisper Live Streaming Integration plugin ,hasProduct,0.9910485004685864
"CVE-2014-1905 Unrestricted file upload vulnerability in ls/vw in the VideoWhisper Live Streaming Integration plugin before 4.29.5 for WordPress allows remote attackers to execute arbitrary PHP code by uploading a file with a double extension, and then accessing the file via a direct request to a wp-content/plugins/videowhisper-live-streaming-integration/ls/snapshots/ pathname as demonstrated by a .php.jpg filename. ",Unrestricted file upload ,WordPress ,hasProduct,0.9701629612038225
CVE-2014-1907 Multiple directory traversal vulnerabilities in the VideoWhisper Live Streaming Integration plugin before 4.29.5 for WordPress allow remote attackers to (1) read arbitrary files via a .. ( dot dot ) in the s parameter to ls/rtmp login.php or (2) delete arbitrary files via a .. (dot dot) in the s parameter to ls/rtmp ,read arbitrary files via a .. ( dot dot ) in the s parameter to ls/rtmp login.php ,VideoWhisper Live Streaming Integration plugin ,hasProduct,0.9935573943631539
CVE-2014-1907 Multiple directory traversal vulnerabilities in the VideoWhisper Live Streaming Integration plugin before 4.29.5 for WordPress allow remote attackers to (1) read arbitrary files via a .. ( dot dot ) in the s parameter to ls/rtmp login.php or (2) delete arbitrary files via a .. (dot dot) in the s parameter to ls/rtmp ,read arbitrary files via a .. ( dot dot ) in the s parameter to ls/rtmp login.php ,WordPress ,hasProduct,0.9920149505067253
CVE-2014-1915 Multiple cross-site request forgery ( CSRF ) vulnerabilities in Command School Student Management System 1.06.01 allow remote attackers to hijack the authentication of ( 1 ) administrators for requests that change the administrator password via an update action to sw/admin change password.php or ( 2 ) unspecified victims for requests that add a topic or blog entry to sw/add topic.php . NOTE: vector 2 can be leveraged to bypass the authentication requirements for exploiting vector 1 in CVE-2014-1914. ,cross-site request forgery ( CSRF ) ,Command School Student Management System ,hasProduct,0.997320447278389
"CVE-2014-1943 Fine Free file before 5.17 allows context-dependent attackers to cause a denial of service ( infinite recursion , CPU consumption , and crash ) via a crafted indirect offset value in the magic of a file . ","denial of service ( infinite recursion , CPU consumption , and crash ) ",Fine Free ,hasProduct,0.995432733517208
CVE-2014-1945 SQL injection vulnerability in ajax udf.php in OpenDocMan before 1.2.7.2 allows remote attackers to execute arbitrary SQL commands via the add value parameter . ,SQL injection ,OpenDocMan ,hasProduct,0.9842065843804205
"CVE-2014-2027 eGroupware before 1.8.006.20140217 allows remote attackers to conduct PHP object injection attacks , delete arbitrary files , and possibly execute arbitrary code via the ( 1 ) addr fields or ( 2 ) trans parameter to addressbook/csv import.php Means,( 3 ) cal fields or ( 4 ) trans parameter to calendar/csv import.php Means,( 5 ) info fields or ( 6 ) trans parameter to csv import.php in ( a ) projectmanager/ or ( b ) infolog/ Means,or ( 7 ) processed parameter to preferences/inc/class.uiaclprefs.inc.php ","conduct PHP object injection attacks , delete arbitrary files , and possibly execute arbitrary code ",eGroupware ,hasProduct,0.9939978787875366
CVE-2014-2035 Cross-site scripting ( XSS ) vulnerability in xhr.php in InterWorx Web Control Panel (aka InterWorx Hosting Control Panel and InterWorx-CP) before 5.0.13 build 574 allows remote attackers to inject arbitrary web script or HTML via the i parameter ,Cross-site scripting ( XSS ) ,InterWorx Web Control Panel ,hasProduct,0.9918153145877542
CVE-2014-2037 Openswan 2.6.40 allows remote attackers to cause a denial of service ( NULL pointer dereference and IKE daemon restart ) via IKEv2 packets that lack expected payloads NOTE: this vulnerability exists because of an incomplete fix for CVE 2013-6466. ,cause a denial of service ( NULL pointer dereference and IKE daemon restart ) ,Openswan ,hasProduct,0.991504939018219
CVE-2014-2043 SQL injection vulnerability in Resources/System/Templates/Data.aspx in Procentia IntelliPen before 1.1.18.1658 allows remote authenticated users to execute arbitrary SQL commands via the value parameter ,SQL injection ,Procentia IntelliPen ,hasProduct,0.9843125444791784
"CVE-2014-2045 Multiple cross-site scripting ( XSS ) vulnerabilities in the old and new interfaces in Viprinet Multichannel VPN Router 300 allow remote attackers to inject arbitrary web script or HTML via the username when ( 1 ) logging in or ( 2 ) creating an account in the old interface Means,( 3 ) username when creating an account in the new interface Means,( 4 ) hostname in the old interface Means,( 5 ) inspect parameter in the config module Means,( 6 ) commands parameter in the atcommands tool Means,or ( 7 ) host parameter in the ping tool . ",cross-site scripting ( XSS ) ,Viprinet Multichannel VPN Router ,hasProduct,0.997847671316143
"CVE-2014-2047 Session fixation vulnerability in ownCloud before 6.0.2 when PHP is configured to accept session parameters through a GET request, allows remote attackers to hijack web sessions via unspecified vectors. ",Session fixation ,ownCloud ,hasProduct,0.9879640623147957
CVE-2014-2049 The default Flash Cross Domain policies in ownCloud before 5.0.15 and 6.x before 6.0.2 allows remote attackers to access user files via unspecified vectors . ,access user files ,Flash Cross Domain policies ,hasProduct,0.9914198357436251
"CVE-2014-2051 ownCloud Server before 5.0.15 and 6.0.x before 6.0.2 allows remote attackers to conduct an LDAP injection attack via unspecified vectors as demonstrated using a ""login query."" ",conduct an LDAP injection attack ,ownCloud ,hasProduct,0.9966631176852836
"CVE-2014-2055 SabreDAV before 1.7.11, as used in ownCloud Server before 5.0.15 and 6.0.x before 6.0.2 allows remote attackers to read arbitrary files , cause a denial of service , or possibly have other impact via an XML External Entity ( XXE ) attack ","read arbitrary files , cause a denial of service , or possibly have other impact ",SabreDAV ,hasProduct,0.9989680683960577
CVE-2014-2057 Multiple cross-site scripting ( XSS ) vulnerabilities in ownCloud before 6.0.2 allow remote attackers to inject arbitrary web script or HTML via unspecified vectors ,cross-site scripting ( XSS ) ,ownCloud ,hasProduct,0.988753649729131
CVE-2014-2059 Directory traversal vulnerability in the CLI job creation ( hudson/cli/CreateJobCommand.java ) in Jenkins before 1.551 and LTS before 1.532.2 allows remote authenticated users to overwrite arbitrary files via the job name . ,Directory traversal ,Jenkins ,hasProduct,0.9987118587619495
CVE-2014-2063 Jenkins before 1.551 and LTS before 1.532.2 allows remote attackers to conduct clickjacking attacks via unspecified vectors . ,conduct clickjacking attacks ,Jenkins ,hasProduct,0.9975423481257821
CVE-2014-2065 Cross-site scripting ( XSS ) vulnerability in Jenkins before 1.551 and LTS before 1.532.2 allows remote attackers to inject arbitrary web script or HTML via the iconSize cookie . ,Cross-site scripting ( XSS ) ,Jenkins ,hasProduct,0.9857643578168864
"CVE-2014-2067 Cross-site scripting ( XSS ) vulnerability in java/hudson/model/Cause.java in Jenkins before 1.551 and LTS before 1.532.2 allows remote authenticated users to inject arbitrary web script or HTML via a ""remote cause note."" ",Cross-site scripting ( XSS ) ,Jenkins ,hasProduct,0.988080395197529
"CVE-2014-2077 Cross-site scripting ( XSS ) vulnerability in the frontend in Open-Xchange ( OX ) AppSuite 7.4.1 before 7.4.1-rev10 and 7.4.2 before 7.4.2-rev8 allows remote attackers to inject arbitrary web script or HTML via the subject of an email Means,involving 'the aria `` tags '' for screenreaders at the top bar ' . ",Cross-site scripting ( XSS ) ,Open-Xchange ( OX ) AppSuite ,hasProduct,0.9914439908336576
CVE-2014-2089 ILIAS 4.4.1 allows remote attackers to execute arbitrary PHP code via an e-mail attachment that leads to creation of a .php file with a certain client pathname. ,execute arbitrary PHP code ,ILIAS ,hasProduct,0.9861658646080794
CVE-2014-2091 Cross-site scripting ( XSS ) vulnerability in mods/ standard/forums/admin/forum add.php in ATutor 2.1.1 allows remote authenticated administrators to inject arbitrary web script or HTML via the title parameter in an add forum action NOTE: the original disclosure also reported issues that may not cross privilege boundaries. ,Cross-site scripting ( XSS ) ,ATutor ,hasProduct,0.988179378808396
CVE-2014-2093 Untrusted search path vulnerability in Catfish through 0.4.0.3 allows local users to gain privileges via a Trojan horse catfish.py in the current working directory . ,Untrusted search path ,Catfish ,hasProduct,0.9869511667307703
"CVE-2014-2095 Untrusted search path vulnerability in Catfish 0.6.0 through 1.0.0 when a Fedora package such as 0.8.2-1 is not used, allows local users to gain privileges via a Trojan horse bin/catfish.pyc under the current working directory. ",Untrusted search path ,Catfish ,hasProduct,0.9869360600970671
CVE-2014-2097 The tak decode frame function in libavcodec/takdec.c in FFmpeg before 2.1.4 does not properly validate a certain bits-per-sample value which allows remote attackers to cause a denial of service ( out-of-bounds array access ) or possibly have unspecified other impact via crafted TAK ( aka Tom 's lossless Audio Kompressor ) data . ,cause a denial of service ( out-of-bounds array access ) or possibly have unspecified other impact ,FFmpeg ,hasProduct,0.9976614564549989
CVE-2014-2103 Cisco Intrusion Prevention System ( IPS ) Software allows remote attackers to cause a denial of service ( MainApp process outage ) via malformed SNMP packet aka Bug IDs CSCum52355 and CSCul49309. ,cause a denial of service ( MainApp process outage ) ,Cisco Intrusion Prevention System ( IPS ) ,hasProduct,0.9840497472584925
"CVE-2014-2107 Cisco IOS 12.2 and 15.0 through 15.3 when used with the Kailash FPGA before 2.6 on RSP720-3C-10GE and RSP720-3CXL-10GE devices, allows remote attackers to cause a denial of service ( route switch processor outage ) via crafted IP packets aka Bug ID CSCug84789. ",cause a denial of service ( route switch processor outage ) ,Cisco IOS ,hasProduct,0.9977148904140375
"CVE-2014-2113 Cisco IOS 15.1 through 15.3 and IOS XE 3.3 and 3.5 before 3.5.2E; 3.7 before 3.7.5S; and 3.8, 3.9, and 3.10 before 3.10.2S allow remote attackers to cause a denial of service ( I/O memory consumption and device reload ) via a malformed IPv6 packet aka Bug ID CSCui59540. ",denial of service ( I/O memory consumption and device reload ) ,Cisco IOS ,hasProduct,0.9989106002278553
CVE-2014-1955 Cross-site scripting ( XSS ) vulnerability in FortiGuard FortiWeb before 5.0.3 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors . ,Cross-site scripting ( XSS ) vulnerability ,FortiGuard ,hasProduct,0.9853298822199654
CVE-2014-1955 Cross-site scripting ( XSS ) vulnerability in FortiGuard FortiWeb before 5.0.3 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors . ,Cross-site scripting ( XSS ) vulnerability ,FortiWeb ,hasProduct,0.9856992266933884
CVE-2014-1961 Unspecified vulnerability in the Portal WebDynPro in SAP NetWeaver allows remote attackers to obtain sensitive path information via unknown attack vectors . ,Unspecified vulnerability ,Portal WebDynPro ,hasProduct,0.9820718463530804
CVE-2014-1961 Unspecified vulnerability in the Portal WebDynPro in SAP NetWeaver allows remote attackers to obtain sensitive path information via unknown attack vectors . ,Unspecified vulnerability ,SAP NetWeaver ,hasProduct,0.9879173060434483
CVE-2014-1963 Unspecified vulnerability in Message Server in SAP NetWeaver 7.2 allows remote attackers to cause a denial of service via unknown attack vectors . ,Unspecified vulnerability ,Message Server ,hasProduct,0.9943947965757475
CVE-2014-1963 Unspecified vulnerability in Message Server in SAP NetWeaver 7.2 allows remote attackers to cause a denial of service via unknown attack vectors . ,Unspecified vulnerability ,SAP NetWeaver ,hasProduct,0.9973319943081189
"CVE-2014-1965 Cross-site scripting ( XSS ) vulnerability in ISpeakAdapte in the Integration Repository in the SAP Exchange Infrastructure ( BC-XI ) component 3.0 Versionnumber,7.00 through 7.02 Versionnumber,and 7.10 through 7.11 for SAP NetWeaver allows remote attackers to inject arbitrary web script or HTML via vectors related to PIP . ",Cross-site scripting ( XSS ) vulnerability ,SAP Exchange Infrastructure ( BC-XI ) ,hasProduct,0.9961508228702136
CVE-2014-1971 Cross-site scripting ( XSS ) vulnerability in Silex before 2.0.0 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors . ,Cross-site scripting ( XSS ) vulnerability ,Silex ,hasProduct,0.9847922376501944
CVE-2014-1973 Directory traversal vulnerability in the NextApp File Explorer application before 2.1.0.3 for Android allows remote attackers to overwrite or create arbitrary files via a crafted filename ,Directory traversal vulnerability ,NextApp ,hasProduct,0.9862727500900437
CVE-2014-1973 Directory traversal vulnerability in the NextApp File Explorer application before 2.1.0.3 for Android allows remote attackers to overwrite or create arbitrary files via a crafted filename ,Directory traversal vulnerability ,File Explorer application ,hasProduct,0.9842642893676958
CVE-2014-1975 Directory traversal vulnerability in the R-Company Unzipper application 1.0.1 and earlier for Android allows remote attackers to overwrite or create arbitrary files via a crafted filename . ,Directory traversal vulnerability ,R-Company ,hasProduct,0.9861833367111779
CVE-2014-1975 Directory traversal vulnerability in the R-Company Unzipper application 1.0.1 and earlier for Android allows remote attackers to overwrite or create arbitrary files via a crafted filename . ,Directory traversal vulnerability ,Unzipper application ,hasProduct,0.9930897040846035
CVE-2014-1983 Unspecified vulnerability in Cybozu Remote Service Manager through 2.3.0 and 3.x before 3.1.1 allows remote attackers to cause a denial of service ( CPU consumption ) via unknown vectors . ,Unspecified vulnerability ,Cybozu Remote Service Manager ,hasProduct,0.9930552725632925
CVE-2014-1991 Open redirect vulnerability in WebPlatform / AppFramework 6.0 through 7.2 in NTT DATA INTRAMART intra-mart allows remote attackers to redirect users to arbitrary web sites and conduct phishing attacks via unspecified vectors . ,Open redirect vulnerability ,WebPlatform / AppFramework ,hasProduct,0.985480262646708
CVE-2014-1995 Cross-site scripting ( XSS ) vulnerability in the Map search functionality in Cybozu Garoon 2.x and 3.x before 3.7 SP4 allows remote authenticated users to inject arbitrary web script or HTML via unspecified vectors . ,Cross-site scripting ( XSS ) vulnerability ,Cybozu Garoon ,hasProduct,0.9949479743399186
CVE-2014-2013 Stack-based buffer overflow in the xps parse function in xps/xps-common.c in MuPDF 1.3 and earlier allows remote attackers to execute arbitrary code via a large number of entries in the ContextColor value of the Fill attribute in a Path element . ,Stack-based buffer overflow ,xps/xps-common.c ,hasProduct,0.9893272684333283
CVE-2014-2013 Stack-based buffer overflow in the xps parse function in xps/xps-common.c in MuPDF 1.3 and earlier allows remote attackers to execute arbitrary code via a large number of entries in the ContextColor value of the Fill attribute in a Path element . ,Stack-based buffer overflow ,MuPDF ,hasProduct,0.9918363717094139
